alpha,t,c_out,mu,nu,xi,Q,p_end,k_alpha,s,f_A,f_B
0.657,0.9550116328025092,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.658,0.9576175135542326,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.659,0.9602310250071868,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.66,0.9628522119820337,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.661,0.9654811196954949,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.662,0.968117793765032,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.663,0.9707622802135968,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.664,0.9734146254744505,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.665,0.9760748763960563,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.666,0.9787430802470439,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.667,0.9814192847212502,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.668,0.9841035379428327,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.669,0.9867958884714634,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.67,0.9894963853075996,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.671,0.9922050778978341,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.672,0.9949220161403283,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.673,0.997647250390328,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.674,1.0003808314657616,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.675,1.003122810652928,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.676,1.0058732397122683,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.677,1.0086321708842294,89.99999999999999,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.678,1.011399656895218,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.679,1.0141757509636447,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.68,1.0169605068060676,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.681,1.0197539786434264,89.99999999999999,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.682,1.022556221207378,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.683,1.0253672897467303,89.99999999999999,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.684,1.0281872400339787,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.685,1.0310161283719443,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.686,1.0338540116005215,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.687,1.0367009471035271,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.6880000000000001,1.0395569928156656,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.6890000000000001,1.0424222072296019,89.99999999999999,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.6900000000000001,1.0452966494031488,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.6910000000000001,1.0481803789665725,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.6920000000000001,1.0510734561300132,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.6930000000000001,1.05397594169103,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.6940000000000001,1.0568878970422653,89.99999999999999,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.6950000000000001,1.0598093841792384,89.99999999999999,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.6960000000000001,1.0627404657082635,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.6970000000000001,1.0656812048545004,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.6980000000000001,1.0686316654701375,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.6990000000000001,1.0715919120427113,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.7000000000000001,1.0745620097035615,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.7010000000000001,1.077542024236433,89.99999999999999,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.7020000000000001,1.0805320220862147,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.7030000000000001,1.083532070367831,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.704,1.0865422368752808,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.705,1.0895625900908297,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.706,1.0925931991943578,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.707,1.0956341340728677,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.708,1.0986854653301545,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.709,1.1017472642966424,90.0,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
0.71,1.1048196030393882,89.99999999999999,0.0,0.0,0.0,inf,0.7114364386543957,1.1204312021584264,0.7,8.0,2.0
