alpha,t,c_out,mu,nu,xi,Q,p_end,k_alpha,s,f_A,f_B,drop
0.048,0.059359947813382045,39.908613546910004,5.544151596326035e-05,8.705117737255877e-05,3.160966140929842e-05,3.3690667388940043,0.6751864500008666,0.828677349,0.7,8.0,2.0,0
0.049,0.06062820046592922,39.98640198853026,5.513846391451814e-05,8.656685148727439e-05,3.142838757275625e-05,3.3727573280182703,0.6751864500008666,0.828677349,0.7,8.0,2.0,0
0.05,0.06189778741925113,40.064315482627855,5.483621320390678e-05,8.608387443575446e-05,3.124766123184768e-05,3.376459445151173,0.6751864500008666,0.828677349,0.7,8.0,2.0,0
0.051000000000000004,0.06316871148388205,40.14235433915863,5.453476457735034e-05,8.560224705564401e-05,3.1067482478293665e-05,3.380173152758112,0.6751864500008666,0.828677349,0.7,8.0,2.0,0
0.052000000000000005,0.06444097547924565,40.22051886915782,5.423411877869802e-05,8.51219701807279e-05,3.0887851402029876e-05,3.383898513793786,0.6751864500008666,0.828677349,0.7,8.0,2.0,0
0.053,0.06571458223369257,40.29880938477565,5.393427654956666e-05,8.464304464068042e-05,3.0708768091113754e-05,3.3876355917092553,0.6751864500008666,0.828677349,0.7,8.0,2.0,0
0.054,0.06698953458453807,40.37722619910576,5.363523863008493e-05,8.416547126225766e-05,3.053023263217273e-05,3.3913844504453334,0.6751864500008666,0.828677349,0.7,8.0,2.0,0
0.055,0.06826583537810003,40.45576962607346,5.33370057593575e-05,8.368925087004021e-05,3.0352245110682717e-05,3.3951451544300095,0.6751864500008666,0.828677349,0.7,8.0,2.0,0
0.056,0.06954348746973706,40.53443998168899,5.30395786700528e-05,8.321438427778075e-05,3.0174805607727947e-05,3.398917768666368,0.6751864500008666,0.828677349,0.7,8.0,2.0,0
0.057,0.07082249372388676,40.61323758205606,5.274295809701274e-05,8.274087230217415e-05,2.9997914205161407e-05,3.4027023586056115,0.6751864500008666,0.828677349,0.7,8.0,2.0,0
0.058,0.07210285701410435,40.69216274470728,5.244714477146502e-05,8.226871575360316e-05,2.9821570982138142e-05,3.406498990240552,0.6751864500008666,0.828677349,0.7,8.0,2.0,0
0.059000000000000004,0.07338458022310138,40.771215788276145,5.2152139422440984e-05,8.179791543840796e-05,2.9645776015966972e-05,3.410307730088958,0.6751864500008666,0.828677349,0.7,8.0,2.0,0
0.06,0.07466766624278459,40.85039703250249,5.185794277674731e-05,8.132847215884265e-05,2.9470529382095344e-05,3.4141286451990793,0.6751864500008666,0.828677349,0.7,8.0,2.0,0
0.061,0.07595211797429506,40.92970679823739,5.156455555894033e-05,8.086038671303584e-05,2.929583115409551e-05,3.417961803155203,0.6751864500008666,0.828677349,0.7,8.0,2.0,0
0.062,0.07723793832804815,41.00914540744772,5.1271978491301315e-05,8.03936598949532e-05,2.9121681403651888e-05,3.421807272083239,0.6751864500008666,0.828677349,0.7,8.0,2.0,0
0.063,0.07852513022377157,41.08871318322193,5.0980212293807076e-05,7.99282924943522e-05,2.894808020054512e-05,3.425665120656473,0.6751864500008666,0.828677349,0.7,8.0,2.0,0
0.064,0.0798136965905473,41.168410449774164,5.068925768410649e-05,7.946428529674669e-05,2.8775027612640196e-05,3.429535418101282,0.6751864500008666,0.828677349,0.7,8.0,2.0,0
0.065,0.08110364036684921,41.24823753245028,5.039911537749054e-05,7.900163908336057e-05,2.8602523705870033e-05,3.4334182342030353,0.6751864500008666,0.828677349,0.7,8.0,2.0,0
0.066,0.08239496450058573,41.328194757732376,5.010978608686648e-05,7.854035463108892e-05,2.8430568544222434e-05,3.4373136393119963,0.6751864500008666,0.828677349,0.7,8.0,2.0,0
0.067,0.0836876719491378,41.40828245324411,4.982127052273046e-05,7.808043271245576e-05,2.8259162189725302e-05,3.441221704349328,0.6751864500008666,0.828677349,0.7,8.0,2.0,0
0.068,0.08498176567940187,41.488500947755774,4.953356939313985e-05,7.762187409557235e-05,2.80883047024325e-05,3.4451425008131653,0.6751864500008666,0.828677349,0.7,8.0,2.0,0
0.069,0.08627724866782853,41.568850571189664,4.924668340368485e-05,7.716467954409337e-05,2.791799614040852e-05,3.449076100784804,0.6751864500008666,0.828677349,0.7,8.0,2.0,0
0.07,0.08757412390046575,41.649331654624845,4.896061325746207e-05,7.67088498171772e-05,2.7748236559715128e-05,3.4530225769349,0.6751864500008666,0.828677349,0.7,8.0,2.0,0
0.07100000000000001,0.08887239437299797,41.72994453030312,4.867535965504365e-05,7.625438566943845e-05,2.7579026014394796e-05,3.4569820025298483,0.6751864500008666,0.828677349,0.7,8.0,2.0,0
0.07200000000000001,0.09017206309078993,41.81068953163373,4.8390923294450784e-05,7.580128785090773e-05,2.7410364556456945e-05,3.4609544514381683,0.6751864500008666,0.828677349,0.7,8.0,2.0,0
0.073,0.09147313306892602,41.891566993198765,4.810730487112471e-05,7.53495571069878e-05,2.7242252235863097e-05,3.4649399981369826,0.6751864500008666,0.828677349,0.7,8.0,2.0,0
0.074,0.0927756073322545,41.97257725075857,4.782450507789749e-05,7.489919417840873e-05,2.7074689100511244e-05,3.468938717718628,0.6751864500008666,0.828677349,0.7,8.0,2.0,0
0.075,0.09407948891542806,42.053720641256916,4.754252460496345e-05,7.445019980118473e-05,2.690767519622128e-05,3.4729506858973025,0.6751864500008666,0.828677349,0.7,8.0,2.0,0
0.076,0.095384780862947,42.13499750295274,4.726136413935737e-05,7.400257470578435e-05,2.6741210566426973e-05,3.4769759790243615,0.6751864500008666,0.828677349,0.7,8.0,2.0,0
0.077,0.09669148622920168,42.216408174796115,4.698102436737863e-05,7.355631962099718e-05,2.6575295253618547e-05,3.481014674052658,0.6751864500008666,0.828677349,0.7,8.0,2.0,0
0.078,0.09799960807851546,42.29795299769113,4.6701505969659344e-05,7.311143526607405e-05,2.6409929296414706e-05,3.4850668486284113,0.6751864500008666,0.828677349,0.7,8.0,2.0,0
0.079,0.09930914948518782,42.379632313244784,4.642280962603301e-05,7.266792235849046e-05,2.6245112732457453e-05,3.4891325810133793,0.6751864500008666,0.828677349,0.7,8.0,2.0,0
0.08,0.10062011353353766,42.461446464400694,4.6144936013055134e-05,7.22257816099965e-05,2.6080845596941366e-05,3.4932119501344245,0.6751864500008666,0.828677349,0.7,8.0,2.0,0
0.081,0.10193250331794693,42.543395795319775,4.5867885804459635e-05,7.178501372734689e-05,2.591712792288725e-05,3.497305035582292,0.6751864500008666,0.828677349,0.7,8.0,2.0,0
0.082,0.1032463219429044,42.625480651385466,4.5591659671129195e-05,7.134561941225577e-05,2.5753959741126574e-05,3.501411917618952,0.6751864500008666,0.828677349,0.7,8.0,2.0,0
0.083,0.10456157252304982,42.70770137920993,4.53162582810622e-05,7.09075993613468e-05,2.55913410802846e-05,3.5055326771850335,0.6751864500008666,0.828677349,0.7,8.0,2.0,0
0.084,0.10587825818321811,42.79005832664018,4.504168229933974e-05,7.047095426610266e-05,2.5429271966762916e-05,3.509667395907413,0.6751864500008666,0.828677349,0.7,8.0,2.0,0
0.085,0.10719638205848402,42.8725518427642,4.476793238809211e-05,7.003568481281441e-05,2.52677524247223e-05,3.513816156106876,0.6751864500008666,0.828677349,0.7,8.0,2.0,0
0.08600000000000001,0.10851594729420679,42.955182277570536,4.4495009207750976e-05,6.960179168457684e-05,2.510678247682586e-05,3.517979040782254,0.6751864500008666,0.828677349,0.7,8.0,2.0,0
0.08700000000000001,0.1098369570460753,43.03794998333895,4.422291341187579e-05,6.9169275553056e-05,2.494636214118021e-05,3.5221561337126963,0.6751864500008666,0.828677349,0.7,8.0,2.0,0
0.088,0.11115941448015328,43.12085531241925,4.395164565539249e-05,6.87381370916057e-05,2.4786491436213212e-05,3.5263475193138127,0.6751864500008666,0.828677349,0.7,8.0,2.0,0
0.089,0.11248332277292486,43.20389861896541,4.3681206588138676e-05,6.830837696499563e-05,2.4627170376856957e-05,3.5305532827635457,0.6751864500008666,0.828677349,0.7,8.0,2.0,0
0.09,0.11380868511134035,43.287080258368526,4.3411596856963025e-05,6.787999583275547e-05,2.4468398975792444e-05,3.534773509971328,0.6751864500008666,0.828677349,0.7,8.0,2.0,0
0.091,0.1151355046928623,43.370400587262246,4.314281710569041e-05,6.74529943491223e-05,2.4310177243431896e-05,3.5390082875863222,0.6751864500008666,0.828677349,0.7,8.0,2.0,0
0.092,0.1164637847255117,43.45385996355948,4.2874867974975276e-05,6.70273731628097e-05,2.4152505187834425e-05,3.543257703007939,0.6751864500008666,0.828677349,0.7,8.0,2.0,0
0.093,0.1177935284279146,43.53745874645793,4.260775010226916e-05,6.660313291695878e-05,2.3995382814689626e-05,3.547521844394337,0.6751864500008666,0.828677349,0.7,8.0,2.0,0
0.094,0.11912473902934892,43.62119729644673,4.2341464121784326e-05,6.618027424908304e-05,2.383881012729872e-05,3.5518008006711272,0.6751864500008666,0.828677349,0.7,8.0,2.0,0
0.095,0.12045741976979137,43.70507597531181,4.2076010664461984e-05,6.575879779102065e-05,2.368278712655867e-05,3.5560946615400826,0.6751864500008666,0.828677349,0.7,8.0,2.0,0
0.096,0.12179157389996492,43.789095146142564,4.181139035793544e-05,6.533870416887848e-05,2.3527313810943045e-05,3.5604035174880933,0.6751864500008666,0.828677349,0.7,8.0,2.0,0
0.097,0.12312720468138633,43.873255173337185,4.1547603826497924e-05,6.491999400298387e-05,2.337239017648594e-05,3.5647274597961336,0.6751864500008666,0.828677349,0.7,8.0,2.0,0
0.098,0.12446431538641388,43.95755642260913,4.128465169106637e-05,6.450266790782983e-05,2.321801621676346e-05,3.569066580548427,0.6751864500008666,0.828677349,0.7,8.0,2.0,0
0.099,0.12580290929829568,44.04199926099356,4.102253456914494e-05,6.408672649201993e-05,2.3064191922874987e-05,3.5734209726417645,0.6751864500008666,0.828677349,0.7,8.0,2.0,0
0.1,0.12714298971121785,44.126584056852856,4.076125307479181e-05,6.367217035821847e-05,2.291091728342666e-05,3.5777907297948537,0.6751864500008666,0.828677349,0.7,8.0,2.0,0
0.101,0.12848455993035326,44.21131117988317,4.0500807818581906e-05,6.325900010309418e-05,2.2758192284512275e-05,3.5821759465579106,0.6751864500008666,0.828677349,0.7,8.0,2.0,0
0.10200000000000001,0.12982762327191041,44.29618100112028,4.0241199407572394e-05,6.284721631726823e-05,2.260601690969584e-05,3.5865767183223034,0.6751864500008666,0.828677349,0.7,8.0,2.0,0
0.10300000000000001,0.13117218306318265,44.38119389294684,3.998242844526263e-05,6.243681958525383e-05,2.2454391139991197e-05,3.5909931413304506,0.6751864500008666,0.828677349,0.7,8.0,2.0,0
0.10400000000000001,0.13251824264259765,44.466350229097664,3.9724495531560915e-05,6.20278104854063e-05,2.230331495384538e-05,3.595425312685724,0.6751864500008666,0.828677349,0.7,8.0,2.0,0
0.105,0.13386580535976694,44.55165038466588,3.9467401262748364e-05,6.162018958986881e-05,2.2152788327120448e-05,3.599873330362535,0.6751864500008666,0.828677349,0.7,8.0,2.0,0
0.106,0.13521487457553624,44.637094736110704,3.9211146231436554e-05,6.121395746450823e-05,2.2002811233071675e-05,3.6043372932167075,0.6751864500008666,0.828677349,0.7,8.0,2.0,0
0.107,0.13656545366203557,44.722683661262415,3.895573102653508e-05,6.080911466886679e-05,2.185338364233171e-05,3.608817300995764,0.6751864500008666,0.828677349,0.7,8.0,2.0,0
0.108,0.13791754600272976,44.80841753932957,3.8701156233210804e-05,6.040566175610049e-05,2.1704505522889683e-05,3.613313454349569,0.6751864500008666,0.828677349,0.7,8.0,2.0,0
0.109,0.13927115499246948,44.89429675090484,3.8447422432852024e-05,6.0003599272925515e-05,2.155617684007349e-05,3.6178258548409676,0.6751864500008666,0.828677349,0.7,8.0,2.0,0
0.11,0.14062628403754224,44.98032167797264,3.819453020302621e-05,5.960292775955435e-05,2.140839755652814e-05,3.622354604956768,0.6751864500008666,0.828677349,0.7,8.0,2.0,0
0.111,0.1419829365557239,45.066492703914484,3.794248011744506e-05,5.9203647749643666e-05,2.1261167632198607e-05,3.626899808118668,0.6751864500008666,0.828677349,0.7,8.0,2.0,0
0.112,0.14334111597633034,45.152810213516084,3.769127274592401e-05,5.8805759770233364e-05,2.111448702430935e-05,3.6314615686944953,0.6751864500008666,0.828677349,0.7,8.0,2.0,0
0.113,0.14470082574026957,45.239274592974574,3.74409086543405e-05,5.840926434168376e-05,2.096835568734326e-05,3.636039992009618,0.6751864500008666,0.828677349,0.7,8.0,2.0,0
0.114,0.14606206930009388,45.325886229903595,3.7191388404599746e-05,5.8014161977624595e-05,2.082277357302485e-05,3.6406351843583584,0.6751864500008666,0.828677349,0.7,8.0,2.0,0
0.115,0.1474248501200526,45.41264551334209,3.694271255458761e-05,5.762045318488389e-05,2.0677740630296274e-05,3.6452472530158477,0.6751864500008666,0.828677349,0.7,8.0,2.0,0
0.116,0.14878917167614486,45.49955283375924,3.669488165813621e-05,5.722813846343668e-05,2.053325680530047e-05,3.6498763062497828,0.6751864500008666,0.828677349,0.7,8.0,2.0,0
0.117,0.15015503745617287,45.58660858306226,3.644789626498002e-05,5.6837218306339136e-05,2.038932204135912e-05,3.6545224533325404,0.6751864500008666,0.828677349,0.7,8.0,2.0,0
0.11800000000000001,0.15152245095979539,45.67381315460298,3.6201756920715546e-05,5.644769319966799e-05,2.0245936278952446e-05,3.6591858045534167,0.6751864500008666,0.828677349,0.7,8.0,2.0,0
0.11900000000000001,0.15289141569858153,45.76116694318444,3.595646416676069e-05,5.605956362245987e-05,2.0103099455699177e-05,3.6638664712310254,0.6751864500008666,0.828677349,0.7,8.0,2.0,0
0.12,0.15426193519606493,45.84867034506835,3.571201854031155e-05,5.567283004664629e-05,1.9960811506334738e-05,3.6685645657259527,0.6751864500008666,0.828677349,0.7,8.0,2.0,0
0.121,0.15563401298779805,45.93632375798177,3.546842057430102e-05,5.5287492936991926e-05,1.9819072362690907e-05,3.673280201453532,0.6751864500008666,0.828677349,0.7,8.0,2.0,0
0.122,0.15700765262140692,46.02412758112378,3.522567079735745e-05,5.4903552751032655e-05,1.9677881953675207e-05,3.67801349289684,0.6751864500008666,0.828677349,0.7,8.0,2.0,0
0.123,0.1583828576566463,46.11208221517283,3.49837697337611e-05,5.452100993901036e-05,1.953724020524926e-05,3.682764555619892,0.6751864500008666,0.828677349,0.7,8.0,2.0,0
0.124,0.1597596316654549,46.20018806229393,3.4742717903400396e-05,5.4139864943807445e-05,1.939714704040705e-05,3.6875335062810777,0.6751864500008666,0.828677349,0.7,8.0,2.0,0
0.125,0.16113797823201106,46.28844552614565,3.450251582172904e-05,5.376011820088272e-05,1.925760237915368e-05,3.6923204626467427,0.6751864500008666,0.828677349,0.7,8.0,2.0,0
0.126,0.16251790095278879,46.376855011887045,3.426316399972299e-05,5.338177013820718e-05,1.9118606138484188e-05,3.6971255436049875,0.6751864500008666,0.828677349,0.7,8.0,2.0,0
0.127,0.16389940343661408,46.46541692618532,3.402466294383487e-05,5.300482117619569e-05,1.898015823236082e-05,3.7019488691797307,0.6751864500008666,0.828677349,0.7,8.0,2.0,0
0.128,0.16528248930472145,46.5541316772222,3.3787013155951955e-05,5.262927172764447e-05,1.8842258571692514e-05,3.706790560544905,0.6751864500008666,0.828677349,0.7,8.0,2.0,0
0.129,0.16666716219081096,46.64299967470257,3.3550215133347594e-05,5.225512219765808e-05,1.8704907064310485e-05,3.7116507400390097,0.6751864500008666,0.828677349,0.7,8.0,2.0,0
0.13,0.1680534257411055,46.732021329860565,3.3314269368639366e-05,5.1882372983587425e-05,1.856810361494806e-05,3.7165295311797184,0.6751864500008666,0.828677349,0.7,8.0,2.0,0
0.131,0.1694412836144083,46.82119705546747,3.307917634974214e-05,5.151102447495941e-05,1.8431848125217267e-05,3.721427058678842,0.6751864500008666,0.828677349,0.7,8.0,2.0,0
0.132,0.17083073948216107,46.910527265839036,3.284493655982239e-05,5.114107705340887e-05,1.829614049358648e-05,3.726343448457478,0.6751864500008666,0.828677349,0.7,8.0,2.0,0
0.133,0.1722217970285021,47.00001237684329,3.261155047725075e-05,5.077253109260758e-05,1.8160980615356835e-05,3.7312788276614373,0.6751864500008666,0.828677349,0.7,8.0,2.0,0
0.134,0.1736144599503249,47.089652805907406,3.237901857555742e-05,5.040538695819801e-05,1.8026368382640588e-05,3.7362333246768262,0.6751864500008666,0.828677349,0.7,8.0,2.0,0
0.135,0.17500873195733715,47.17944897202541,3.2147341323384327e-05,5.00396450077219e-05,1.7892303684337576e-05,3.741207069145959,0.6751864500008666,0.828677349,0.7,8.0,2.0,0
0.136,0.17640461677212013,47.26940129576619,3.1916519184436725e-05,4.967530559054813e-05,1.7758786406111402e-05,3.746200191983503,0.6751864500008666,0.828677349,0.7,8.0,2.0,0
0.137,0.17780211813018812,47.35951019928078,3.168655261743623e-05,4.9312369047802515e-05,1.7625816430366287e-05,3.7512128253928845,0.6751864500008666,0.828677349,0.7,8.0,2.0,0
0.138,0.1792012397800485,47.44977610631011,3.145744207607252e-05,4.8950835712296204e-05,1.7493393636223684e-05,3.7562451028829162,0.6751864500008666,0.828677349,0.7,8.0,2.0,0
0.139,0.18060198548326228,47.54019944219267,3.122918800895492e-05,4.859070590845333e-05,1.736151789949841e-05,3.761297159284734,0.6751864500008666,0.828677349,0.7,8.0,2.0,0
0.14,0.1820043590145043,47.630780633872675,3.100179085956221e-05,4.823197995223636e-05,1.7230189092674152e-05,3.7663691307690152,0.6751864500008666,0.828677349,0.7,8.0,2.0,0
0.14100000000000001,0.18340836416162462,47.72152010990692,3.0775251066195905e-05,4.787465815107662e-05,1.7099407084880718e-05,3.771461154863393,0.6751864500008666,0.828677349,0.7,8.0,2.0,0
0.14200000000000002,0.18481400472570994,47.81241830047385,3.0549569061927377e-05,4.7518740803795445e-05,1.6969171741868068e-05,3.7765733704702797,0.6751864500008666,0.828677349,0.7,8.0,2.0,0
0.14300000000000002,0.18622128452114514,47.90347563738075,3.0324745274549386e-05,4.7164228200532226e-05,1.683948292598284e-05,3.7817059178848726,0.6751864500008666,0.828677349,0.7,8.0,2.0,0
0.14400000000000002,0.18763020737567546,47.99469255397863,3.0100780126776434e-05,4.681112062306515e-05,1.6710340496288714e-05,3.78685893880666,0.6751864500008666,0.828677349,0.7,8.0,2.0,0
0.145,0.18904077713046896,48.08606948553333,2.9877674035213558e-05,4.645941834318854e-05,1.658174430797498e-05,3.7920325763846687,0.6751864500008666,0.828677349,0.7,8.0,2.0,0
0.146,0.1904529976401795,48.17760686870254,2.9655427411740545e-05,4.6109121624902026e-05,1.645369421316148e-05,3.797226975197513,0.6751864500008666,0.828677349,0.7,8.0,2.0,0
0.147,0.1918668727730097,48.269305141889824,2.943404066252381e-05,4.5760230722856e-05,1.6326190060332187e-05,3.8024422812979473,0.6751864500008666,0.828677349,0.7,8.0,2.0,0
0.148,0.19328240641077465,48.36116474516756,2.9213514188194813e-05,4.541274588263785e-05,1.619923169444304e-05,3.807678642226239,0.6751864500008666,0.828677349,0.7,8.0,2.0,0
