alpha,t,c_out,mu,nu,xi,Q,p_end,k_alpha,s,f_A,f_B,drop
0.014,0.017013768261574202,36.64307387921966,6.970074759674174e-05,0.00010992502437698703,4.022427678024529e-05,3.2494526822343044,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.015,0.018238265868237437,36.71583386233395,6.936116455068412e-05,0.00010937883682998176,4.001767227929764e-05,3.2527421394222187,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.016,0.019464007251251227,36.788707455054194,6.902235458751634e-05,0.0001088339694213896,3.981161483387327e-05,3.2560409903296907,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.017,0.020690994939902133,36.861694929935155,6.868431854091155e-05,0.00010829042314914285,3.96061046082313e-05,3.259349281280231,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.018000000000000002,0.02191923147119975,36.93479656043939,6.834705724343384e-05,0.00010774819900879185,3.940114176535801e-05,3.262667058926501,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.019,0.023148719389908156,37.00801262094132,6.801057152652007e-05,0.00010720729799347688,3.9196726466956804e-05,3.26599437025337,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.02,0.02437946124857754,37.081343386731085,6.767486222046209e-05,0.00010666772109390003,3.899285887343794e-05,3.2693312625810407,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.021,0.025611459607576034,37.154789134018436,6.73399301543892e-05,0.00010612946929829802,3.878953914390882e-05,3.2726777835681675,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.022,0.026844717035121635,37.22835013993671,6.700577615625016e-05,0.00010559254359241396,3.85867674361638e-05,3.27603398121504,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.023,0.028079236107314345,37.30202668254684,6.66724010527946e-05,0.00010505694495946832,3.838454390667372e-05,3.2793999038668016,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.024,0.02931501940816846,37.37581904084141,6.633980566955482e-05,0.00010452267438013053,3.8182868710575705e-05,3.282775600216692,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.025,0.030552069529645003,37.44972749474822,6.600799083082917e-05,0.00010398973283249324,3.7981742001664065e-05,3.286161119309315,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.026000000000000002,0.031790389071684376,37.523752325135135,6.567695735965956e-05,0.00010345812129203681,3.7781163932377245e-05,3.2895565105440223,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.027,0.0330299806422391,37.59789381381363,6.534670607781542e-05,0.0001029278407316047,3.7581134653789277e-05,3.2929618236782283,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.028,0.03427084685730682,37.67215224354258,6.50172378057761e-05,0.00010239889212137584,3.7381654315599735e-05,3.296377108830817,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.029,0.03551299034096341,37.74652789803343,6.468855336270634e-05,0.00010187127642882646,3.718272306612012e-05,3.2998024164856408,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.03,0.036756413725396245,37.82102106195296,6.436065356644413e-05,0.00010134499461871135,3.698434105226722e-05,3.303237797494925,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.031,0.038001119650937686,37.895632020928645,6.403353923347524e-05,0.00010082004765302392,3.678650841954867e-05,3.3066833030828726,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.032,0.039247110766098735,37.97036106155187,6.370721117891818e-05,0.00010029643649097298,3.6589225312054805e-05,3.310138984849178,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.033,0.04049438972760284,38.045208471382935,6.338167021650076e-05,9.977416208894642e-05,3.639249187244566e-05,3.3136048947726757,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.034,0.04174295920041986,38.12017453895442,6.305691715854444e-05,9.925322540048668e-05,3.619630824194224e-05,3.3170810852149533,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.035,0.04299282185780024,38.195259553776545,6.273295281593854e-05,9.87336273762508e-05,3.600067456031225e-05,3.3205676089241165,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.036000000000000004,0.04424398038130938,38.270463806340025,6.24097779981271e-05,9.82153689639899e-05,3.580559096586281e-05,3.324064519038452,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.037,0.04549643746086214,38.34578758812262,6.20873935130776e-05,9.769845110850061e-05,3.5611057595423014e-05,3.327571869090342,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.038,0.046750195794757504,38.421231191589044,6.176580016728177e-05,9.71828747516271e-05,3.541707458434532e-05,3.3310897130098267,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.039,0.04800525808971351,38.49679491020076,6.144499876570811e-05,9.666864083218599e-05,3.522364206647788e-05,3.334618105128843,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.04,0.049261627060902285,38.57247903841711,6.112499011179718e-05,9.615575028596028e-05,3.50307601741631e-05,3.338157100184918,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.041,0.05051930543198529,38.648283871700016,6.080577500743847e-05,9.564420404566309e-05,3.483842903822462e-05,3.341706753325191,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.042,0.05177829593514876,38.72420970651908,6.048735425294639e-05,9.513400304090036e-05,3.464664878795398e-05,3.3452671201104653,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.043000000000000003,0.05303860131113929,38.80025684035531,6.0169728647042015e-05,9.462514819814273e-05,3.445541955110072e-05,3.348838256519243,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.044,0.05430022430929967,38.8764255717062,5.985289898682818e-05,9.411764044068717e-05,3.426474145385899e-05,3.352420218951878,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.045,0.055563167687604845,38.95271620008939,5.953686606777239e-05,9.361148068863032e-05,3.407461462085793e-05,3.3560130642346984,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.046,0.056827434212698105,39.02912902604846,5.92216306836783e-05,9.310666985882429e-05,3.3885039175145995e-05,3.3596168496243175,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.047,0.058093026659927424,39.10566435115578,5.890719362667148e-05,9.260320886485526e-05,3.369601523818377e-05,3.363231632811788,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.048,0.059359947813382045,39.182322478018705,5.85935556871699e-05,9.2101098616997e-05,3.35075429298271e-05,3.3668574719270525,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.049,0.06062820046592922,39.259103710283,5.828071765386634e-05,9.160034002218457e-05,3.331962236831823e-05,3.3704944255432325,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.05,0.06189778741925113,39.33600835263774,5.796868031370478e-05,9.110093398397731e-05,3.3132253670272525e-05,3.3741425526810964,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.051000000000000004,0.06316871148388205,39.413036710820265,5.7657444451855914e-05,9.06028814025214e-05,3.294543695066549e-05,3.3778019128135566,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.052000000000000005,0.06444097547924565,39.49018909162038,5.734701085169604e-05,9.010618317451707e-05,3.275917232282103e-05,3.3814725658702085,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.053,0.06571458223369257,39.56746580288539,5.703738029478274e-05,8.961084019318136e-05,3.257345989839862e-05,3.3851545722419227,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.054,0.06698953458453807,39.6448671535243,5.6728553560833344e-05,8.911685334821476e-05,3.238829978738141e-05,3.388847992785506,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.055,0.06826583537810003,39.722393453513355,5.6420531427698e-05,8.862422352575971e-05,3.2203692098061705e-05,3.3925528888284506,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.056,0.06954348746973706,39.80004501389981,5.6113314671340156e-05,8.81329516083708e-05,3.2019636937030644e-05,3.396269322173656,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.057,0.07082249372388676,39.87782214680731,5.580690406581001e-05,8.764303847497374e-05,3.183613440916373e-05,3.3999973551043037,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.058,0.07210285701410435,39.955725165440775,5.550130038322022e-05,8.715448500082794e-05,3.165318461760772e-05,3.4037370503887567,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.059000000000000004,0.07338458022310138,40.033754384090734,5.519650439372346e-05,8.666729205749215e-05,3.147078766376869e-05,3.407488471285498,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.06,0.07466766624278459,40.11191011813874,5.4892516865485784e-05,8.618146051278347e-05,3.128894364729769e-05,3.4112516815481766,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.061,0.07595211797429506,40.19019268406175,5.458933856466383e-05,8.56969912307423e-05,3.1107652666078475e-05,3.415026745430674,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.062,0.07723793832804815,40.26860239943708,5.4286970255379975e-05,8.521388507159438e-05,3.092691481621441e-05,3.4188137276922483,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.063,0.07852513022377157,40.347139582948024,5.39854126996941e-05,8.473214289170701e-05,3.074673019201291e-05,3.4226126936028067,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.064,0.0798136965905473,40.425804554398006,5.3684666657538434e-05,8.425176554348677e-05,3.056709888594834e-05,3.426423708948794,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.065,0.08110364036684921,40.50459763475208,5.338473288653544e-05,8.377275387508966e-05,3.038802098855422e-05,3.4302468400410056,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.066,0.08239496450058573,40.583519145957304,5.308561214277073e-05,8.329510873165937e-05,3.0209496588888644e-05,3.4340821537076236,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.067,0.0836876719491378,40.662569410839,5.2787305181219334e-05,8.28188309560095e-05,3.003152577479017e-05,3.437929717292371,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.068,0.08498176567940187,40.74174875434866,5.248981275039788e-05,8.234392138007503e-05,2.985410862967715e-05,3.441789598743524,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.069,0.08627724866782853,40.82105750157732,5.2193135600886775e-05,8.187038083854102e-05,2.967724523765424e-05,3.4456618664858594,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.07,0.08757412390046575,40.900495979088106,5.1897274479599586e-05,8.139821015968068e-05,2.9500935680081096e-05,3.4495465895154416,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.07100000000000001,0.08887239437299797,40.980064514590175,5.1602230131181166e-05,8.092741016759327e-05,2.9325180036412104e-05,3.45344383738318,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.07200000000000001,0.09017206309078993,41.059763436943186,5.130800329798383e-05,8.045798168216761e-05,2.9149978384183777e-05,3.457353680200635,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.073,0.09147313306892602,41.13959307616327,5.10145947200369e-05,7.998992551903536e-05,2.8975330798998463e-05,3.4612761886460053,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.074,0.0927756073322545,41.21955376342743,5.0722005135022703e-05,7.952324248953471e-05,2.8801237354512005e-05,3.465211433970083,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.075,0.09407948891542806,41.299645831079665,5.043023527824552e-05,7.905793340066259e-05,2.862769812241707e-05,3.469159488002389,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.076,0.095384780862947,41.379869612635886,5.013928588260508e-05,7.859399905503421e-05,2.8454713172429134e-05,3.473120423157342,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.077,0.09669148622920168,41.46022544278927,4.9849157678568895e-05,7.813144025084107e-05,2.828228257227218e-05,3.477094312440471,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.078,0.09799960807851546,41.5407136574157,4.9559851394142935e-05,7.767025778180596e-05,2.8110406387663023e-05,3.481081229454799,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.079,0.09930914948518782,41.621334593579164,4.927136775484351e-05,7.721045243714018e-05,2.7939084682296668e-05,3.4850812484072327,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.08,0.10062011353353766,41.702088589537404,4.8983707483667396e-05,7.675202500149789e-05,2.7768317517830492e-05,3.489094444115092,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.081,0.10193250331794693,41.7829759847468,4.869687130106535e-05,7.629497625493593e-05,2.7598104953870575e-05,3.493120892012658,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.082,0.1032463219429044,41.86399711986845,4.841085992491002e-05,7.583930697286472e-05,2.74284470479547e-05,3.4971606681578997,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.083,0.10456157252304982,41.94515233677351,4.81256740704676e-05,7.538501792600512e-05,2.725934385553752e-05,3.5012138492392273,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.084,0.10587825818321811,42.026441978548874,4.7841314450367544e-05,7.493210988034243e-05,2.709079542997489e-05,3.505280512582345,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.085,0.10719638205848402,42.10786638950175,4.755778177457607e-05,7.448058359708616e-05,2.6922801822510092e-05,3.509360736157172,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.08600000000000001,0.10851594729420679,42.18942591516737,4.727507675035847e-05,7.403043983261215e-05,2.675536308225368e-05,3.513454598584992,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.08700000000000001,0.1098369570460753,42.27112090230791,4.699320008227422e-05,7.358167933845714e-05,2.658847925618292e-05,3.517562179145157,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.088,0.11115941448015328,42.352951698941446,4.671215247205627e-05,7.313430286112838e-05,2.6422150389072112e-05,3.5216835577839176,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.089,0.11248332277292486,42.434918654304006,4.643193461874905e-05,7.268831114232633e-05,2.6256376523577285e-05,3.5258188151187686,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.09,0.11380868511134035,42.517022118898396,4.615254721851081e-05,7.224370491863141e-05,2.60911577001206e-05,3.5299680324488345,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.091,0.1151355046928623,42.59926244447832,4.5873990964665455e-05,7.180048492158937e-05,2.5926493956923916e-05,3.5341312917609327,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.092,0.1164637847255117,42.68163998405931,4.559626654765158e-05,7.135865187763232e-05,2.576238532998074e-05,3.5383086757375604,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.093,0.1177935284279146,42.76415509192454,4.531937465499036e-05,7.091820650802997e-05,2.559883185303961e-05,3.5425002677646495,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.094,0.11912473902934892,42.84680812363094,4.5043315971252495e-05,7.047914952883956e-05,2.5435833557587066e-05,3.546706151939434,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.095,0.12045741976979137,42.92959943601565,4.4768091178023996e-05,7.00414816508537e-05,2.5273390472829702e-05,3.5509264130784497,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.096,0.12179157389996492,43.012529387201866,4.4493700953873784e-05,6.960520357955132e-05,2.511150262567754e-05,3.5551611367256113,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.097,0.12312720468138633,43.09559833660617,4.422014597431566e-05,6.917031601503978e-05,2.4950170040724126e-05,3.5594104091604892,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.098,0.12446431538641388,43.178806644598765,4.394742691304576e-05,6.873681965402659e-05,2.4789392740980833e-05,3.563674317382706,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.099,0.12580290929829568,43.26215467386264,4.367554443693176e-05,6.830471518184753e-05,2.462917074491577e-05,3.567952949213858,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.1,0.12714298971121785,43.34564278723267,4.3404499213951996e-05,6.787400328510422e-05,2.446950407115223e-05,3.5722463931563357,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.101,0.12848455993035326,43.42927134945455,4.3134291906713405e-05,6.744468464135083e-05,2.4310392734637423e-05,3.5765547385230794,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.10200000000000001,0.12982762327191041,43.51304072647983,4.286492317503176e-05,6.701675992320306e-05,2.4151836748171293e-05,3.5808780753972083,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.10300000000000001,0.13117218306318265,43.59695128558687,4.2596393675475035e-05,6.659022979761415e-05,2.3993836122139114e-05,3.585216494648883,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.10400000000000001,0.13251824264259765,43.68100339538725,4.232870406132828e-05,6.61650949258218e-05,2.3836390864493522e-05,3.589570087944318,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.105,0.13386580535976694,43.76519742583229,4.2061854982557e-05,6.574135596329277e-05,2.3679500980735772e-05,3.593938947754976,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.106,0.13521487457553624,43.84953374821869,4.179584708577437e-05,6.531901355967347e-05,2.3523166473899104e-05,3.598323167366796,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.107,0.13656545366203557,43.93401273519558,4.1530681014202635e-05,6.489806835873153e-05,2.3367387344528897e-05,3.602722840889668,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.108,0.13791754600272976,44.01863476077027,4.1266357407639204e-05,6.447852099830479e-05,2.3212163590665585e-05,3.6071380632669467,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.109,0.13927115499246948,44.10340020031512,4.1002876902418766e-05,6.40603721102439e-05,2.305749520782513e-05,3.6115689302851774,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.11,0.14062628403754224,44.1883094305734,4.0740240131378553e-05,6.364362232036027e-05,2.2903382188981716e-05,3.616015538583875,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.111,0.1419829365557239,44.27336282966649,4.0478447723818924e-05,6.322827224836621e-05,2.2749824524547286e-05,3.6204779856655613,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.112,0.14334111597633034,44.35856077709958,4.021750030546871e-05,6.281432250782306e-05,2.259682220235435e-05,3.624956369905829,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.113,0.14470082574026957,44.443903653768984,3.995739849844539e-05,6.240177370608095e-05,2.244437520763556e-05,3.6294507905636353,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.114,0.14606206930009388,44.529391841967644,3.969814292122054e-05,6.199062644422692e-05,2.229248352300638e-05,3.6339613477916797,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.115,0.1474248501200526,44.61502572539314,3.94397341885772e-05,6.158088131702056e-05,2.2141147128443357e-05,3.638488142647026,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.116,0.14878917167614486,44.70080568915357,3.918217291157411e-05,6.117253891284012e-05,2.1990366001266015e-05,3.6430312771017963,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.117,0.15015503745617287,44.78673211977369,3.892545969750838e-05,6.0765599813626744e-05,2.184014011611836e-05,3.6475908540540054,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.11800000000000001,0.15152245095979539,44.872805405202755,3.866959514987333e-05,6.036006459482052e-05,2.1690469444947187e-05,3.6521669773386662,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.11900000000000001,0.15289141569858153,44.9590259348205,3.841457986832114e-05,5.9955933825304665e-05,2.1541353956983524e-05,3.656759751738952,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.12,0.15426193519606493,45.0453940994445,3.8160414448621845e-05,5.955320806734366e-05,2.1392793618721813e-05,3.6613692829975824,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.121,0.15563401298779805,45.13191029133653,3.790709948262442e-05,5.9151887876524876e-05,2.124478839390046e-05,3.6659956778283505,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.122,0.15700765262140692,45.218574904209405,3.765463555821694e-05,5.8751973801698906e-05,2.1097338243481968e-05,3.6706390439278,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.123,0.1583828576566463,45.305388333234994,3.740302325928224e-05,5.835346638491234e-05,2.0950443125630103e-05,3.675299489987212,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.124,0.1597596316654549,45.39235097504913,3.7152263165663584e-05,5.795636616135712e-05,2.0804102995693537e-05,3.6799771257044975,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.125,0.16113797823201106,45.47946322776104,3.690235585311558e-05,5.756067365929602e-05,2.0658317806180445e-05,3.6846720617966193,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.126,0.16251790095278879,45.566725490958106,3.665330189326969e-05,5.716638940001154e-05,2.0513087506741848e-05,3.6893844100118667,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.127,0.16389940343661408,45.65413816571496,3.640510185358604e-05,5.6773513897733124e-05,2.0368412044147085e-05,3.694114283142592,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.128,0.16528248930472145,45.74170165459911,3.6157756297315606e-05,5.6382047659580767e-05,2.022429136226516e-05,3.6988617950379368,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.129,0.16666716219081096,45.82941636167903,3.591126578345495e-05,5.599199118549712e-05,2.008072540204217e-05,3.703627060616857,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.13,0.1680534257411055,45.917282692530726,3.5665630866704896e-05,5.5603344968185476e-05,1.993771410148058e-05,3.7084101958813194,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.131,0.1694412836144083,46.00530105424549,3.54208520974257e-05,5.5216109493042584e-05,1.979525739561688e-05,3.7132113179297144,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.132,0.17083073948216107,46.093471855437066,3.517693002159388e-05,5.483028523809419e-05,1.9653355216500308e-05,3.7180305449704427,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.133,0.1722217970285021,46.181795506248676,3.493386518075882e-05,5.444587267392992e-05,1.95120074931711e-05,3.72286799633573,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.134,0.1736144599503249,46.270272418361166,3.469165811199624e-05,5.4062872263633533e-05,1.9371214151637295e-05,3.7277237924956945,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.135,0.17500873195733715,46.35890300499983,3.4450309347864996e-05,5.368128446271851e-05,1.923097511485351e-05,3.732598055072557,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.136,0.17640461677212013,46.447687680941385,3.420981941636379e-05,5.330110971906322e-05,1.9091290302699425e-05,3.7374909068550637,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.137,0.17780211813018812,46.53662686252308,3.3970188840880225e-05,5.292234847283469e-05,1.8952159631954462e-05,3.742402471813291,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.138,0.1792012397800485,46.6257209676486,3.373141814015043e-05,5.25450011564283e-05,1.881358301627787e-05,3.74733287511346,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.139,0.18060198548326228,46.71497041579672,3.349350782820938e-05,5.216906819439354e-05,1.867556036618416e-05,3.752282243133143,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.14,0.1820043590145043,46.804375628028616,3.325645841434523e-05,5.179455000336573e-05,1.8538091589020504e-05,3.757250703476655,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.14100000000000001,0.18340836416162462,46.893937026995125,3.3020270403053524e-05,5.142144699199787e-05,1.8401176588944343e-05,3.7622383849906402,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.14200000000000002,0.18481400472570994,46.983655036945585,3.278494429398681e-05,5.1049759560884985e-05,1.8264815266898174e-05,3.767245417780033,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.14300000000000002,0.18622128452114514,47.073530083734795,3.2550480581908855e-05,5.067948810249612e-05,1.8129007520587264e-05,3.772271933224144,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.14400000000000002,0.18763020737567546,47.16356259483054,3.231687975664759e-05,5.031063300110425e-05,1.7993753244456658e-05,3.7773180639930044,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.145,0.18904077713046896,47.25375299932276,3.2084142303042756e-05,4.994319463270763e-05,1.7859052329664873e-05,3.7823839440641347,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.146,0.1904529976401795,47.34410172793022,3.185226870090045e-05,4.957717336496262e-05,1.772490466406217e-05,3.7874697087393483,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.147,0.1918668727730097,47.43460921300892,3.1621259424942575e-05,4.9212569557108103e-05,1.759131013216553e-05,3.7925754946619743,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
0.148,0.19328240641077465,47.52527588856083,3.139111494475488e-05,4.884938355988777e-05,1.745826861513289e-05,3.797701439834391,0.6772002292392809,0.828677349,0.7,8.0,2.0,1
