alpha,t,c_out,mu,nu,xi,Q,p_end,k_alpha,s,f_A,f_B
0.015,0.01825318576092776,29.66630419182528,0.00011490554167859105,0.0001835303213245653,6.862477964597424e-05,3.246737361072729,0.7,0.828,0.7,8.0,2.0
0.016,0.019479929867009232,29.729210965656883,0.00011445788069764826,0.00018279670583598928,6.833882513834102e-05,3.249642642801041,0.7,0.828,0.7,8.0,2.0
0.017,0.02070792129827357,29.79221583787043,0.00011401094737372324,0.00018206439293166565,6.805344555794241e-05,3.252555107164738,0.7,0.828,0.7,8.0,2.0
0.018000000000000002,0.021937162593805775,29.85531904270283,0.00011356474280327372,0.00018133338405784018,6.776864125456646e-05,3.2554747844503913,0.7,0.828,0.7,8.0,2.0
0.019,0.023167656300451676,29.918520815167202,0.0001131192680833481,0.00018060368066090052,6.748441257755242e-05,3.258401705127483,0.7,0.828,0.7,8.0,2.0
0.02,0.0243994049728496,29.981821391056286,0.00011267452431157605,0.00017987528418736033,6.720075987578428e-05,3.261335899849861,0.7,0.828,0.7,8.0,2.0
0.021,0.025632411173462186,30.045221006946093,0.00011223051258615796,0.0001791481960838408,6.691768349768285e-05,3.26427739945723,0.7,0.828,0.7,8.0,2.0
0.022,0.026866677472608378,30.1087199001988,0.0001117872340058615,0.00017842241779706444,6.663518379120293e-05,3.267226234976577,0.7,0.828,0.7,8.0,2.0
0.023,0.02810220644849557,30.172318308966286,0.00011134468967001096,0.00017769795077383677,6.635326110382581e-05,3.2701824376236863,0.7,0.828,0.7,8.0,2.0
0.024,0.02933900068725192,30.23601647219381,0.00011090288067847753,0.00017697479646102936,6.607191578255183e-05,3.2731460388046623,0.7,0.828,0.7,8.0,2.0
0.025,0.030577062782958814,30.299814629622844,0.0001104618081316752,0.00017625295630557269,6.579114817389749e-05,3.2761170701174027,0.7,0.828,0.7,8.0,2.0
0.026000000000000002,0.03181639533768355,30.36371302179503,0.0001100214731305484,0.00017553243175443459,6.551095862388619e-05,3.279095563353177,0.7,0.828,0.7,8.0,2.0
0.027,0.033057000961512095,30.427711890023467,0.0001095818767768278,0.00017481322425503995,6.523134747821215e-05,3.282081550495915,0.7,0.828,0.7,8.0,2.0
0.028,0.034298882272582126,30.49181147646512,0.00010914302017245142,0.0001740953352543194,6.495231508186798e-05,3.285075063728605,0.7,0.828,0.7,8.0,2.0
0.029,0.03554204189711615,30.556012024381136,0.0001087049044174628,0.0001733787661952614,6.467386177779859e-05,3.288076135452858,0.7,0.828,0.7,8.0,2.0
0.03,0.036786482469454804,30.620313777025494,0.0001082675306191244,0.00017266351853186093,6.439598791273653e-05,3.291084798212441,0.7,0.828,0.7,8.0,2.0
0.031,0.0380322066320904,30.684716979249522,0.00010783089987879633,0.0001719495937075942,6.411869382879787e-05,3.2941010848069907,0.7,0.828,0.7,8.0,2.0
0.032,0.03927921703570056,30.749221876465725,0.00010739501330044866,0.00017123699316938244,6.384197986893378e-05,3.297125028220836,0.7,0.828,0.7,8.0,2.0
0.033,0.04052751633918207,30.813828714911338,0.00010695987198851944,0.00017052571836407703,6.356584637555759e-05,3.300156661642856,0.7,0.828,0.7,8.0,2.0
0.034,0.041777107209684895,30.87853774165138,0.00010652547704791033,0.00016981577073845136,6.329029369054103e-05,3.303196018468101,0.7,0.828,0.7,8.0,2.0
0.035,0.043027992322646334,30.94334920458315,0.00010609182958396959,0.0001691071517391727,6.301532215520311e-05,3.3062431322995316,0.7,0.828,0.7,8.0,2.0
0.036000000000000004,0.04428017436182545,31.00826335243874,0.00010565893070249166,0.00016839986281280076,6.27409321103091e-05,3.3092980369496354,0.7,0.828,0.7,8.0,2.0
0.037,0.0455336560193376,31.073280434789552,0.00010522678150970103,0.0001676939054057602,6.246712389605917e-05,3.3123607664422083,0.7,0.828,0.7,8.0,2.0
0.038,0.04678843999568913,31.138400702049406,0.00010479538311224687,0.0001669892809643317,6.219389785208483e-05,3.315431355014031,0.7,0.828,0.7,8.0,2.0
0.039,0.04804452899981232,31.203624405478436,0.00010436473661719147,0.00016628599093463227,6.19212543174408e-05,3.318509837116643,0.7,0.828,0.7,8.0,2.0
0.04,0.049301925749100445,31.268951797186684,0.00010393484313200154,0.00016558403676260002,6.164919363059849e-05,3.321596247418097,0.7,0.828,0.7,8.0,2.0
0.041,0.05056063296944308,31.334383130137685,0.00010350570376453957,0.00016488341989397956,6.137771612943999e-05,3.3246906208047347,0.7,0.828,0.7,8.0,2.0
0.042,0.05182065339526153,31.399918658152412,0.00010307731962305189,0.00016418414177430201,6.110682215125012e-05,3.327792992382991,0.7,0.828,0.7,8.0,2.0
0.043000000000000003,0.05308198976954449,31.465558635888662,0.00010264969181634774,0.00016348620384917724,6.0836512032829505e-05,3.3309033974795175,0.7,0.828,0.7,8.0,2.0
0.044,0.05434464484388383,31.531303318961484,0.00010222282145288485,0.0001627896075627968,6.056678610991195e-05,3.334021871651201,0.7,0.828,0.7,8.0,2.0
0.045,0.055608621378510685,31.597152963725396,0.00010179670964247716,0.00016209435436072823,6.029764471825107e-05,3.3371484506714597,0.7,0.828,0.7,8.0,2.0
0.046,0.056873922142331605,31.663107827480644,0.00010137135749471423,0.00016140044568732734,6.0029088192613115e-05,3.3402831705463485,0.7,0.828,0.7,8.0,2.0
0.047,0.05814054991296496,31.729168168394594,0.00010094676611959102,0.00016070788298676897,5.976111686717795e-05,3.3434260675106415,0.7,0.828,0.7,8.0,2.0
0.048,0.05940850747677752,31.795334245511246,0.00010052293662745287,0.0001600166677029558,5.949373107550293e-05,3.3465771780301634,0.7,0.828,0.7,8.0,2.0
0.049,0.06067779762892125,31.861606318758405,0.00010009987012895954,0.00015932680127945926,5.9226931150499715e-05,3.3497365388039464,0.7,0.828,0.7,8.0,2.0
0.05,0.061948423173370265,31.92798464895245,9.967756773506775e-05,0.00015863828515949016,5.8960717424422405e-05,3.352904186766251,0.7,0.828,0.7,8.0,2.0
0.051000000000000004,0.06322038692295802,31.994469497801873,9.925603055702336e-05,0.0001579511207858859,5.8695090228862555e-05,3.356080159088499,0.7,0.828,0.7,8.0,2.0
0.052000000000000005,0.06449369169941462,32.06106112791171,9.883525970634684e-05,0.0001572653096010856,5.843004989473875e-05,3.3592644931813247,0.7,0.828,0.7,8.0,2.0
0.053,0.06576834033340442,32.12775980278768,9.841525629482068e-05,0.0001565808530471093,5.816559675228861e-05,3.362457226696588,0.7,0.828,0.7,8.0,2.0
0.054,0.0670443356645638,32.19456578684102,9.799602143447282e-05,0.00015589775256553054,5.7901731131057715e-05,3.36565839752947,0.7,0.828,0.7,8.0,2.0
0.055,0.06832168054153907,32.26147934512268,9.757755623956103e-05,0.0001552160096007163,5.763845336115528e-05,3.368868043801547,0.7,0.828,0.7,8.0,2.0
0.056,0.06960037782202466,32.32850074440548,9.715986181857764e-05,0.00015453562558676834,5.73757637681907e-05,3.3720862039387733,0.7,0.828,0.7,8.0,2.0
0.057,0.07088043037280146,32.39563025146146,9.674293928703062e-05,0.00015385660196839845,5.7113662681367836e-05,3.3753129165519975,0.7,0.828,0.7,8.0,2.0
0.058,0.07216184106977543,32.462868134387115,9.632678975763915e-05,0.00015317894018491334,5.6852150427274184e-05,3.3785482205321227,0.7,0.828,0.7,8.0,2.0
0.059000000000000004,0.07344461279801628,32.53021466219439,9.591141434338877e-05,0.00015250264167520513,5.659122733181636e-05,3.381792155023162,0.7,0.828,0.7,8.0,2.0
0.06,0.07472874845179654,32.59767010479417,9.549681415766856e-05,0.00015182770787797455,5.6330893720305984e-05,3.385044759422949,0.7,0.828,0.7,8.0,2.0
0.061,0.07601425093463053,32.665234733029365,9.5082990314045e-05,0.00015115414023136105,5.6071149917316055e-05,3.3883060733873824,0.7,0.828,0.7,8.0,2.0
0.062,0.07730112315931453,32.73290881867885,9.466994392625215e-05,0.00015048194017292657,5.5811996246674415e-05,3.3915761368326103,0.7,0.828,0.7,8.0,2.0
0.063,0.07858936804796475,32.80069263446182,9.425767610817806e-05,0.0001498111091396331,5.555343303145503e-05,3.3948549899372784,0.7,0.828,0.7,8.0,2.0
0.064,0.07987898853205927,32.8685864540416,9.38461879738549e-05,0.00014914164856782565,5.529546059397075e-05,3.3981426731447857,0.7,0.828,0.7,8.0,2.0
0.065,0.08116998755247584,32.93659055203065,9.34354806374414e-05,0.00014847355989320373,5.5038079255762323e-05,3.401439227165603,0.7,0.828,0.7,8.0,2.0
0.066,0.08246236805953441,33.00470520399378,9.302555521321743e-05,0.00014780684455081172,5.478128933759429e-05,3.404744692979527,0.7,0.828,0.7,8.0,2.0
0.067,0.08375613301303524,33.072930686453276,9.261641281556542e-05,0.00014714150397500875,5.452509115944333e-05,3.4080591118380577,0.7,0.828,0.7,8.0,2.0
0.068,0.08505128538230185,33.14126727689268,9.220805455896096e-05,0.00014647753959945244,5.426948504049149e-05,3.4113825252667414,0.7,0.828,0.7,8.0,2.0
0.069,0.08634782814621972,33.2097152537611,9.180048155796021e-05,0.00014581495285707823,5.401447129911802e-05,3.414714975067548,0.7,0.828,0.7,8.0,2.0
0.07,0.0876457642932796,33.27827489647811,9.139369492718264e-05,0.00014515374518007108,5.376005025288844e-05,3.418056503321321,0.7,0.828,0.7,8.0,2.0
0.07100000000000001,0.08894509682161653,33.34694648543733,9.098769578130391e-05,0.00014449391799985334,5.350622221854943e-05,3.421407152390157,0.7,0.828,0.7,8.0,2.0
0.07200000000000001,0.0902458287390538,33.415730302011305,9.058248523503826e-05,0.00014383547274705595,5.3252987512017686e-05,3.4247669649199124,0.7,0.828,0.7,8.0,2.0
0.073,0.09154796306314233,33.48462662855576,9.01780644031272e-05,0.0001431784108514994,5.30003464483722e-05,3.428135983842677,0.7,0.828,0.7,8.0,2.0
0.074,0.09285150282120486,33.55363574841417,8.977443440032443e-05,0.00014252273374216917,5.2748299341844745e-05,3.4315142523793014,0.7,0.828,0.7,8.0,2.0
0.075,0.09415645105037658,33.62275794592187,8.937159634138472e-05,0.00014186844284719746,5.2496846505812746e-05,3.4349018140419134,0.7,0.828,0.7,8.0,2.0
0.076,0.09546281079764837,33.691993506410846,8.896955134104779e-05,0.00014121553959383617,5.2245988252788385e-05,3.438298712636531,0.7,0.828,0.7,8.0,2.0
0.077,0.09677058511990926,33.76134271621435,8.856830051402441e-05,0.00014056402540843442,5.199572489441001e-05,3.441704992265645,0.7,0.828,0.7,8.0,2.0
0.078,0.09807977708398935,33.83080586267088,8.816784497498527e-05,0.00013991390171642023,5.174605674143496e-05,3.445120697330824,0.7,0.828,0.7,8.0,2.0
0.079,0.09939038976670309,33.900383234129215,8.77681858385438e-05,0.00013926516994227218,5.149698410372838e-05,3.4485458725354072,0.7,0.828,0.7,8.0,2.0
0.08,0.10070242625489254,33.970075119952995,8.736932421924224e-05,0.0001386178315094966,5.1248507290254354e-05,3.4519805628871847,0.7,0.828,0.7,8.0,2.0
0.081,0.10201588964547098,34.039881810524925,8.697126123153963e-05,0.00013797188784060762,5.1000626609067984e-05,3.4554248137010934,0.7,0.828,0.7,8.0,2.0
0.082,0.10333078304546685,34.10980359725196,8.657399798979315e-05,0.00013732734035709724,5.075334236730408e-05,3.458878670601996,0.7,0.828,0.7,8.0,2.0
0.083,0.10464710957206784,34.179840772569506,8.617753560824731e-05,0.00013668419047941683,5.050665487116952e-05,3.46234217952743,0.7,0.828,0.7,8.0,2.0
0.084,0.10596487235266516,34.249993629946246,8.578187520101733e-05,0.0001360424396269504,5.0260564425933085e-05,3.46581538673043,0.7,0.828,0.7,8.0,2.0
0.085,0.1072840745248982,34.320262463888874,8.538701788207458e-05,0.00013540208921799076,5.001507133591618e-05,3.46929833878236,0.7,0.828,0.7,8.0,2.0
0.08600000000000001,0.10860471923669929,34.390647569946864,8.499296476523056e-05,0.00013476314066971325,4.977017590448269e-05,3.4727910825757955,0.7,0.828,0.7,8.0,2.0
0.08700000000000001,0.10992680964633883,34.46114924471728,8.459971696412199e-05,0.00013412559539815146,4.9525878434029467e-05,3.476293665327423,0.7,0.828,0.7,8.0,2.0
0.088,0.11125034892247057,34.53176778584918,8.42072755921975e-05,0.0001334894548181753,4.928217922597779e-05,3.4798061345809588,0.7,0.828,0.7,8.0,2.0
0.089,0.11257534024417719,34.60250349204916,8.381564176269744e-05,0.0001328547203434586,4.903907858076115e-05,3.4833285382101513,0.7,0.828,0.7,8.0,2.0
0.09,0.11390178680101606,34.6733566630853,8.34248165886438e-05,0.00013222139338646204,4.879657679781825e-05,3.486860924421745,0.7,0.828,0.7,8.0,2.0
0.091,0.11522969179306544,34.74432759979273,8.303480118281996e-05,0.0001315894753584008,4.8554674175580836e-05,3.4904033417585425,0.7,0.828,0.7,8.0,2.0
0.092,0.1165590584309707,34.8154166040784,8.264559665775564e-05,0.00013095896766921966,4.831337101146402e-05,3.4939558391024765,0.7,0.828,0.7,8.0,2.0
0.093,0.11788988993599084,34.88662397892559,8.225720412571296e-05,0.0001303298717275705,4.807266760185753e-05,3.4975184656776905,0.7,0.828,0.7,8.0,2.0
0.094,0.11922218954004553,34.957950028399424,8.186962469866701e-05,0.00012970218894078076,4.783256424211375e-05,3.501091271053704,0.7,0.828,0.7,8.0,2.0
0.095,0.12055596048576196,35.02939505765156,8.148285948829072e-05,0.00012907592071482896,4.759306122653823e-05,3.504674305148583,0.7,0.828,0.7,8.0,2.0
0.096,0.12189120602652238,35.10095937292496,8.109690960594015e-05,0.00012845106845432057,4.735415884838042e-05,3.5082676182321295,0.7,0.828,0.7,8.0,2.0
0.097,0.12322792942651162,35.17264328155966,8.07117761626328e-05,0.00012782763356245332,4.711585739982052e-05,3.511871260929174,0.7,0.828,0.7,8.0,2.0
0.098,0.12456613396076495,35.244447091996896,8.032746026903653e-05,0.00012720561744099875,4.687815717196222e-05,3.5154852842228155,0.7,0.828,0.7,8.0,2.0
0.099,0.12590582291521632,35.316371113784925,7.994396303544818e-05,0.00012658502149026806,4.664105845481987e-05,3.5191097394577735,0.7,0.828,0.7,8.0,2.0
0.1,0.12724699958674673,35.388415657584,7.956128557177679e-05,0.0001259658471090846,4.640456153730782e-05,3.5227446783437593,0.7,0.828,0.7,8.0,2.0
0.101,0.12858966728323282,35.460581035171074,7.917942898752926e-05,0.00012534809569476115,4.6168666707231885e-05,3.526390152958829,0.7,0.828,0.7,8.0,2.0
0.10200000000000001,0.12993382932359593,35.53286755944567,7.879839439178842e-05,0.00012473176864306415,4.593337425127573e-05,3.5300462157528774,0.7,0.828,0.7,8.0,2.0
0.10300000000000001,0.13127948903785136,35.60527554443439,7.841818289319936e-05,0.00012411686734819158,4.569868445499222e-05,3.533712919551083,0.7,0.828,0.7,8.0,2.0
0.10400000000000001,0.13262664976715768,35.67780530529704,7.803879559994628e-05,0.00012350339320273606,4.546459760278979e-05,3.5373903175574664,0.7,0.828,0.7,8.0,2.0
0.105,0.13397531486386674,35.75045715833072,7.766023361974152e-05,0.00012289134759766696,4.523111397792543e-05,3.5410784633583807,0.7,0.828,0.7,8.0,2.0
0.106,0.13532548769157354,35.823231420976306,7.728249805980012e-05,0.00012228073192228914,4.499823386248902e-05,3.544777410926203,0.7,0.828,0.7,8.0,2.0
0.107,0.13667717162516665,35.89612841182305,7.69055900268256e-05,0.00012167154756422066,4.476595753739506e-05,3.5484872146229143,0.7,0.828,0.7,8.0,2.0
0.108,0.13803037005087881,35.969148450614036,7.652951062699095e-05,0.00012106379590936175,4.45342852823708e-05,3.552207929203806,0.7,0.828,0.7,8.0,2.0
0.109,0.13938508636633784,36.04229185825179,7.615426096591858e-05,0.00012045747834186285,4.430321737594427e-05,3.5559396098212126,0.7,0.828,0.7,8.0,2.0
0.11,0.14074132398061778,36.11555895680366,7.577984214866124e-05,0.00011985259624409384,4.4072754095432604e-05,3.559682312028298,0.7,0.828,0.7,8.0,2.0
0.111,0.1420990863142904,36.18895006921709,7.540625528138714e-05,0.00011924915099937145,4.384289571798431e-05,3.5634360917619756,0.7,0.828,0.7,8.0,2.0
0.112,0.14345837679947704,36.262465520484945,7.503350146454273e-05,0.00011864714398089419,4.361364251635146e-05,3.56720100543025,0.7,0.828,0.7,8.0,2.0
0.113,0.14481919887990044,36.336105635911935,7.466158180306668e-05,0.00011804657656827368,4.338499476520699e-05,3.5709771097909853,0.7,0.828,0.7,8.0,2.0
0.114,0.14618155601093732,36.40987074227935,7.42904973995421e-05,0.00011744745013645151,4.315695273690942e-05,3.5747644620392545,0.7,0.828,0.7,8.0,2.0
0.115,0.14754545165967095,36.483761167560445,7.392024935588724e-05,0.00011684976605843634,4.2929516702549096e-05,3.5785631197904846,0.7,0.828,0.7,8.0,2.0
0.116,0.14891088930494398,36.557777240909154,7.355083877343303e-05,0.00011625352570542956,4.270268693199653e-05,3.5823731410832647,0.7,0.828,0.7,8.0,2.0
0.117,0.1502778724374119,36.6319192926939,7.318226675273914e-05,0.00011565873044652817,4.247646369378903e-05,3.586194584385494,0.7,0.828,0.7,8.0,2.0
0.11800000000000001,0.15164640455959633,36.706187654518324,7.281453439348972e-05,0.00011506538164855671,4.225084725506699e-05,3.590027508599605,0.7,0.828,0.7,8.0,2.0
0.11900000000000001,0.15301648918593908,36.780582659181334,7.244764279473421e-05,0.00011447348067645709,4.2025837881722885e-05,3.593871973063479,0.7,0.828,0.7,8.0,2.0
0.12,0.15438812984285616,36.855104640702464,7.208159305475375e-05,0.00011388302889307301,4.180143583831927e-05,3.597728037556104,0.7,0.828,0.7,8.0,2.0
0.121,0.15576133006879236,36.92975393432766,7.171638627103998e-05,0.00011329402765911624,4.157764138807626e-05,3.6015957623018693,0.7,0.828,0.7,8.0,2.0
0.122,0.15713609341427584,37.004530876535426,7.135202354027194e-05,0.00011270647833312952,4.135445479285759e-05,3.6054752079749552,0.7,0.828,0.7,8.0,2.0
0.123,0.15851242344197347,37.079435805041996,7.098850595829827e-05,0.00011212038227145865,4.113187631316038e-05,3.6093664357036763,0.7,0.828,0.7,8.0,2.0
0.124,0.15989032372674591,37.154469058808054,7.06258346201112e-05,0.00011153574082821082,4.090990620809962e-05,3.613269507074998,0.7,0.828,0.7,8.0,2.0
0.125,0.16126979785570367,37.229630978044,7.026401061982784e-05,0.00011095255535522492,4.068854473539708e-05,3.617184484139023,0.7,0.828,0.7,8.0,2.0
0.126,0.1626508494282628,37.304921904215796,6.990303505066911e-05,0.00011037082720203818,4.046779215136907e-05,3.621111429413526,0.7,0.828,0.7,8.0,2.0
0.127,0.16403348205620152,37.38034218005195,6.954290900493184e-05,0.00010979055771584172,4.024764871090988e-05,3.6250504058886577,0.7,0.828,0.7,8.0,2.0
0.128,0.1654176993637167,37.45589214954821,6.918363357397339e-05,0.00010921174824145619,4.00281146674828e-05,3.629001477031541,0.7,0.828,0.7,8.0,2.0
0.129,0.166803504987481,37.53157215797453,6.882520984818437e-05,0.00010863440012128862,3.980919027310425e-05,3.6329647067910527,0.7,0.828,0.7,8.0,2.0
0.13,0.16819090257670008,37.60738255188089,6.846763891696693e-05,0.0001080585146952978,3.959087577833087e-05,3.6369401596026156,0.7,0.828,0.7,8.0,2.0
0.131,0.16957989579317032,37.68332367910327,6.811092186871248e-05,0.00010748409330095917,3.9373171432246685e-05,3.640927900393039,0.7,0.828,0.7,8.0,2.0
0.132,0.17097048831133682,37.75939588877002,6.77550597907775e-05,0.0001069111372732264,3.91560774824489e-05,3.644927994585443,0.7,0.828,0.7,8.0,2.0
0.133,0.1723626838183517,37.835599531308006,6.740005376946017e-05,0.00010633964794449453,3.893959417503436e-05,3.6489405081042325,0.7,0.828,0.7,8.0,2.0
0.134,0.17375648601413274,37.911934958448704,6.704590488997714e-05,0.00010576962664456307,3.8723721754585936e-05,3.6529655073801353,0.7,0.828,0.7,8.0,2.0
0.135,0.1751518986114224,37.98840252323474,6.669261423643845e-05,0.0001052010747005967,3.850846046415825e-05,3.6570030593553016,0.7,0.828,0.7,8.0,2.0
0.136,0.17654892533584718,38.06500258002585,6.634018289182522e-05,0.00010463399343708966,3.829381054526443e-05,3.661053231488455,0.7,0.828,0.7,8.0,2.0
0.137,0.1779475699259772,38.14173548450532,6.598861193796434e-05,0.00010406838417582595,3.8079772237861615e-05,3.665116091760132,0.7,0.828,0.7,8.0,2.0
0.138,0.17934783613338642,38.21860159368702,6.563790245550079e-05,0.00010350424823583569,3.78663457803349e-05,3.669191708678017,0.7,0.828,0.7,8.0,2.0
0.139,0.1807497277227129,38.29560126592042,6.52880555238799e-05,0.00010294158693336721,3.765353140948731e-05,3.6732801512822,0.7,0.828,0.7,8.0,2.0
0.14,0.1821532484717194,38.372734860898476,6.493907222131516e-05,0.0001023804015818362,3.7441329360521044e-05,3.677381489150706,0.7,0.828,0.7,8.0,2.0
0.14100000000000001,0.18355840217135475,38.45000273966342,6.459095362476614e-05,0.00010182069349179101,3.722973986702487e-05,3.681495792404948,0.7,0.828,0.7,8.0,2.0
0.14200000000000002,0.18496519262581496,38.52740526461316,6.424370080991359e-05,0.00010126246397087345,3.701876316095986e-05,3.685623131715287,0.7,0.828,0.7,8.0,2.0
0.14300000000000002,0.18637362365260543,38.60494279950842,6.389731485113128e-05,0.00010070571432377452,3.680839947264324e-05,3.689763578306693,0.7,0.828,0.7,8.0,2.0
0.14400000000000002,0.18778369908260265,38.682615709478746,6.355179682146252e-05,0.00010015044585219736,3.659864903073484e-05,3.693917203964431,0.7,0.828,0.7,8.0,2.0
0.145,0.18919542276011697,38.760424361029465,6.320714779259258e-05,9.959665985481428e-05,3.638951206222169e-05,3.6980840810398448,0.7,0.828,0.7,8.0,2.0
0.146,0.1906087985429556,38.83836912204856,6.286336883482118e-05,9.904435762722308e-05,3.61809887924019e-05,3.70226428245624,0.7,0.828,0.7,8.0,2.0
0.147,0.19202383030248546,38.916450361813055,6.25204610170375e-05,9.849354046190813e-05,3.5973079444870634e-05,3.7064578817147877,0.7,0.828,0.7,8.0,2.0
0.148,0.1934405219236973,38.99466845099581,6.217842540669305e-05,9.794420964819785e-05,3.576578424150479e-05,3.710664952900524,0.7,0.828,0.7,8.0,2.0
0.149,0.19485887730526924,39.07302376167246,6.183726306977371e-05,9.739636647222071e-05,3.5559103402446995e-05,3.7148855706884545,0.7,0.828,0.7,8.0,2.0
0.15,0.19627890035963158,39.15151666732839,6.149697507077167e-05,9.685001221686136e-05,3.5353037146089697e-05,3.719119810349719,0.7,0.828,0.7,8.0,2.0
0.151,0.19770059501303114,39.23014754286542,6.115756247265871e-05,9.630514816171862e-05,3.514758568905991e-05,3.7233677477578313,0.7,0.828,0.7,8.0,2.0
0.152,0.19912396520559664,39.3089167646086,6.08190263368588e-05,9.576177558306306e-05,3.4942749246204255e-05,3.727629459394968,0.7,0.828,0.7,8.0,2.0
0.153,0.20054901489140423,39.387824710313495,6.048136772321849e-05,9.52198957537901e-05,3.4738528030571604e-05,3.731905022358421,0.7,0.828,0.7,8.0,2.0
0.154,0.20197574803854326,39.46687175917344,6.014458768997701e-05,9.467950994337352e-05,3.453492225339651e-05,3.7361945143670963,0.7,0.828,0.7,8.0,2.0
0.155,0.20340416862918267,39.54605829182567,5.9808687293742095e-05,9.414061941782797e-05,3.433193212408588e-05,3.7404980137680104,0.7,0.828,0.7,8.0,2.0
0.156,0.20483428065963766,39.62538469035935,5.94736675894564e-05,9.360322543965585e-05,3.4129557850199456e-05,3.7448155995430445,0.7,0.828,0.7,8.0,2.0
0.157,0.20626608814043676,39.70485133832227,5.91395296303704e-05,9.306732926780571e-05,3.392779963743531e-05,3.749147351315626,0.7,0.828,0.7,8.0,2.0
0.158,0.20769959509638936,39.784458620728195,5.8806274468011916e-05,9.253293215762434e-05,3.372665768961242e-05,3.7534933493576017,0.7,0.828,0.7,8.0,2.0
0.159,0.20913480556665343,39.864206924063794,5.847390315215775e-05,9.200003536081254e-05,3.3526132208654794e-05,3.7578536745961366,0.7,0.828,0.7,8.0,2.0
0.16,0.2105717236048041,39.944096636296806,5.814241673079944e-05,9.146864012537173e-05,3.3326223394572296e-05,3.762228408620795,0.7,0.828,0.7,8.0,2.0
0.161,0.21201035327890208,40.024128146881736,5.781181625012017e-05,9.093874769556832e-05,3.312693144544815e-05,3.766617633690538,0.7,0.828,0.7,8.0,2.0
0.162,0.21345069867156288,40.104301846769154,5.748210275445537e-05,9.041035931187186e-05,3.292825655741649e-05,3.771021432741066,0.7,0.828,0.7,8.0,2.0
0.163,0.21489276388002632,40.18461812841155,5.7153277286268734e-05,8.988347621091806e-05,3.273019892464933e-05,3.7754398893920182,0.7,0.828,0.7,8.0,2.0
0.164,0.21633655301622642,40.26507738577158,5.682534088611727e-05,8.93580996254545e-05,3.253275873933723e-05,3.779873087954417,0.7,0.828,0.7,8.0,2.0
0.165,0.21778207020686188,40.345680014329446,5.6498294592620406e-05,8.883423078429216e-05,3.2335936191671753e-05,3.7843211134381822,0.7,0.828,0.7,8.0,2.0
0.166,0.21922931959346662,40.42642641109002,5.617213944243016e-05,8.83118709122597e-05,3.2139731469829536e-05,3.788784051559667,0.7,0.828,0.7,8.0,2.0
0.167,0.22067830533248117,40.50731697459131,5.5846876470194586e-05,8.779102123014609e-05,3.19441447599515e-05,3.793261988749464,0.7,0.828,0.7,8.0,2.0
0.168,0.2221290315953243,40.58835210491204,5.552250670852614e-05,8.727168295465179e-05,3.174917624612565e-05,3.797755012160178,0.7,0.828,0.7,8.0,2.0
0.169,0.22358150256846487,40.66953220367634,5.519903118798221e-05,8.67538572983591e-05,3.1554826110376886e-05,3.8022632096741305,0.7,0.828,0.7,8.0,2.0
0.17,0.22503572245349457,40.750857674066886,5.487645093700754e-05,8.623754546964155e-05,3.136109453263401e-05,3.8067866699117894,0.7,0.828,0.7,8.0,2.0
0.171,0.22649169546720063,40.832328920828644,5.455476698191938e-05,8.572274867264213e-05,3.1167981690722746e-05,3.8113254822395772,0.7,0.828,0.7,8.0,2.0
0.17200000000000001,0.2279494258416394,40.91394635027789,5.423398034686813e-05,8.52094681072117e-05,3.097548776034357e-05,3.8158797367782302,0.7,0.828,0.7,8.0,2.0
0.17300000000000001,0.2294089178242099,40.995710370310306,5.3914092053802914e-05,8.469770496885581e-05,3.07836129150529e-05,3.8204495244111385,0.7,0.828,0.7,8.0,2.0
0.17400000000000002,0.23087017567772833,41.07762139040799,5.359510312244055e-05,8.41874604486869e-05,3.0592357326246345e-05,3.825034936792779,0.7,0.828,0.7,8.0,2.0
0.17500000000000002,0.2323332036805026,41.15967982164882,5.3277014570225775e-05,8.367873573336244e-05,3.0401721163136663e-05,3.8296360663573665,0.7,0.828,0.7,8.0,2.0
0.176,0.23379800612640733,41.241886076713506,5.295982741229981e-05,8.317153200503652e-05,3.0211704592736714e-05,3.834253006327522,0.7,0.828,0.7,8.0,2.0
0.177,0.2352645873249605,41.324240569893625,5.2643542661465735e-05,8.266585044130638e-05,3.002230777984064e-05,3.8388858507230728,0.7,0.828,0.7,8.0,2.0
0.178,0.23673295160139743,41.4067437171005,5.2328161328149635e-05,8.216169221515218e-05,2.983353088700255e-05,3.8435346943700557,0.7,0.828,0.7,8.0,2.0
0.179,0.2382031032967499,41.48939593587237,5.2013684420368604e-05,8.165905849488793e-05,2.9645374074519324e-05,3.8481996329097323,0.7,0.828,0.7,8.0,2.0
0.18,0.2396750467679205,41.572197645383525,5.17001129436914e-05,8.115795044410053e-05,2.945783750040913e-05,3.852880762807823,0.7,0.828,0.7,8.0,2.0
0.181,0.24114878638776294,41.65514926645199,5.1387447901203595e-05,8.065836922159606e-05,2.9270921320392464e-05,3.857578181363825,0.7,0.828,0.7,8.0,2.0
0.182,0.24262432654515692,41.7382512215482,5.107569029346994e-05,8.016031598134175e-05,2.908462568787181e-05,3.86229198672047,0.7,0.828,0.7,8.0,2.0
0.183,0.24410167164508964,41.821503934803,5.076484111849807e-05,7.966379187241023e-05,2.8898950753912156e-05,3.8670222778732994,0.7,0.828,0.7,8.0,2.0
