alpha,t,c_out,mu,nu,xi,Q,p_end,k_alpha,s,f_A,f_B,drop
0.40800000000000003,0.4815820259619879,61.68375687515355,8.464264162596595e-06,1.2992021997415862e-05,4.5277578348192674e-06,5.517710922106701,0.7075548866503637,1.0885967827618037,0.7,8.0,2.0,2
0.40900000000000003,0.48313505046534744,61.81004298089213,8.341101392673232e-06,1.2801396904955848e-05,4.460295512282616e-06,5.530829632116213,0.7075548866503637,1.0885967827618037,0.7,8.0,2.0,2
0.41000000000000003,0.4846907049860568,61.936628354548986,8.21895658156063e-06,1.2612379873211426e-05,4.393423291650797e-06,5.544045511131409,0.7075548866503637,1.0885967827618037,0.7,8.0,2.0,2
0.41100000000000003,0.48624899844699715,62.06351412763422,8.097828707356068e-06,1.2424968785026567e-05,4.3271400776704995e-06,5.55735983826318,0.7075548866503637,1.0885967827618037,0.7,8.0,2.0,2
0.41200000000000003,0.48780993981653603,62.190701437673525,7.97771672160892e-06,1.2239161482854108e-05,4.261444761245188e-06,5.570773917065244,0.7075548866503637,1.0885967827618037,0.7,8.0,2.0,2
0.41300000000000003,0.4893735381088368,62.318191428248426,7.858619549041081e-06,1.2054955768351536e-05,4.196336219310455e-06,5.584289076147721,0.7075548866503637,1.0885967827618037,0.7,8.0,2.0,2
0.41400000000000003,0.4909398023841713,62.44598524903989,7.74053608726142e-06,1.1872349401967971e-05,4.131813314706551e-06,5.597906669810152,0.7075548866503637,1.0885967827618037,0.7,8.0,2.0,2
0.41500000000000004,0.4925087417492345,62.57408405586971,7.623465206479852e-06,1.169134010253091e-05,4.0678748960510575e-06,5.611628078694067,0.7075548866503637,1.0885967827618037,0.7,8.0,2.0,2
0.41600000000000004,0.4940803653574623,62.70248901074131,7.507405749219222e-06,1.1511925546830013e-05,4.0045197976107905e-06,5.625454710455992,0.7075548866503637,1.0885967827618037,0.7,8.0,2.0,2
0.417,0.4956546824093525,62.831201281885555,7.392356530019762e-06,1.1334103369189797e-05,3.941746839170034e-06,5.6393880004623655,0.7075548866503637,1.0885967827618037,0.7,8.0,2.0,2
0.418,0.4972317021527868,62.96022204380229,7.27831633514493e-06,1.1157871161044871e-05,3.879554825899941e-06,5.653429412506041,0.7075548866503637,1.0885967827618037,0.7,8.0,2.0,2
0.419,0.4988114338833582,63.08955247730365,7.165283922282646e-06,1.0983226470508486e-05,3.817942548225839e-06,5.667580439545991,0.7075548866503637,1.0885967827618037,0.7,8.0,2.0,2
0.42,0.500393886944698,63.21919376955991,7.053258020241684e-06,1.0810166801933971e-05,3.7569087816922868e-06,5.681842604471087,0.7075548866503637,1.0885967827618037,0.7,8.0,2.0,2
0.421,0.5019790707288094,63.349147114142234,6.94223732864776e-06,1.0638689615476195e-05,3.6964522868284347e-06,5.696217460888348,0.7075548866503637,1.0885967827618037,0.7,8.0,2.0,2
0.422,0.5035669946764001,63.47941371106714,6.832220517635414e-06,1.0468792326646882e-05,3.6365718090114686e-06,5.710706593937024,0.7075548866503637,1.0885967827618037,0.7,8.0,2.0,2
0.423,0.5051576682772213,63.609994766842796,6.723206227535179e-06,1.030047230586311e-05,3.577266078327931e-06,5.725311621129731,0.7075548866503637,1.0885967827618037,0.7,8.0,2.0,2
0.424,0.506751101070406,63.740891494515196,6.615193068558189e-06,1.0133726877992293e-05,3.518533809434104e-06,5.740034193221226,0.7075548866503637,1.0885967827618037,0.7,8.0,2.0,2
0.425,0.5083473026448151,63.87210511371143,6.508179620479993e-06,9.968553321896362e-06,3.4603737014163685e-06,5.75487599510584,0.7075548866503637,1.0885967827618037,0.7,8.0,2.0,2
0.426,0.50994628263938,64.00363685069334,6.402164432312786e-06,9.804948869958524e-06,3.4027844376457373e-06,5.7698387467461405,0.7075548866503637,1.0885967827618037,0.7,8.0,2.0,2
0.427,0.5115480507434556,64.13548793838285,6.297146021998159e-06,9.64291070764212e-06,3.345764685643961e-06,5.784924204129261,0.7075548866503637,1.0885967827618037,0.7,8.0,2.0,2
0.428,0.5131526166971688,64.26765961644341,6.1931228760499856e-06,9.482435972973004e-06,3.2893130969230187e-06,5.800134160262883,0.7075548866503637,1.0885967827618037,0.7,8.0,2.0,2
0.429,0.514759990291778,64.40015313130017,6.090093449245217e-06,9.323521756096299e-06,3.233428306851082e-06,5.815470446197225,0.7075548866503637,1.0885967827618037,0.7,8.0,2.0,2
0.43,0.5163701813700275,64.53296973619848,5.988056164279642e-06,9.166165098779554e-06,3.1781089344999118e-06,5.830934932087093,0.7075548866503637,1.0885967827618037,0.7,8.0,2.0,2
0.431,0.5179831998265126,64.66611069124889,5.887009411431518e-06,9.010362993928522e-06,3.123353582497004e-06,5.846529528288856,0.7075548866503637,1.0885967827618037,0.7,8.0,2.0,2
