alpha,t,c_out,mu,nu,xi,Q,p_end,k_alpha,s,f_A,f_B
0.015,0.01825318576092776,37.98293067804836,6.31310470039777e-05,9.935487552442738e-05,3.6223828520449684e-05,3.253518195432111,0.67355,0.828,0.7,8.0,2.0
0.016,0.019479929867009232,38.057545425998455,6.280990081681313e-05,9.883991825104677e-05,3.603001743423364e-05,3.2568967244357516,0.67355,0.828,0.7,8.0,2.0
0.017,0.02070792129827357,38.132276810260834,6.248953152967478e-05,9.832627831240309e-05,3.583674678272831e-05,3.260285195751894,0.67355,0.828,0.7,8.0,2.0
0.018000000000000002,0.021937162593805775,38.2071251111476,6.216993991519963e-05,9.781395660714447e-05,3.5644016691944837e-05,3.263683660021848,0.67355,0.828,0.7,8.0,2.0
0.019,0.023167656300451676,38.282090609906604,6.185112674454726e-05,9.730295403099816e-05,3.54518272864509e-05,3.2670921682589316,0.67355,0.828,0.7,8.0,2.0
0.02,0.0243994049728496,38.35717358872535,6.153309278738023e-05,9.679327147674016e-05,3.5260178689359924e-05,3.270510771852063,0.67355,0.828,0.7,8.0,2.0
0.021,0.025632411173462186,38.43237433073423,6.121583881184839e-05,9.628490983417103e-05,3.506907102232264e-05,3.273939522569338,0.67355,0.828,0.7,8.0,2.0
0.022,0.026866677472608378,38.50769312001199,6.089936558456187e-05,9.577786999007403e-05,3.487850440551216e-05,3.2773784725617805,0.67355,0.828,0.7,8.0,2.0
0.023,0.02810220644849557,38.58313024158837,6.058367387057831e-05,9.527215282819542e-05,3.468847895761711e-05,3.2808276743669773,0.67355,0.828,0.7,8.0,2.0
0.024,0.02933900068725192,38.65868598144945,6.026876443337595e-05,9.476775922920276e-05,3.449899479582682e-05,3.2842871809129157,0.67355,0.828,0.7,8.0,2.0
0.025,0.030577062782958814,38.734360626540706,5.9954638034838995e-05,9.426469007066236e-05,3.4310052035823365e-05,3.28775704552172,0.67355,0.828,0.7,8.0,2.0
0.026000000000000002,0.03181639533768355,38.81015446477221,5.9641295435231414e-05,9.376294622699888e-05,3.412165079176747e-05,3.291237321913565,0.67355,0.828,0.7,8.0,2.0
0.027,0.033057000961512095,38.886067785021545,5.932873739318224e-05,9.32625285694726e-05,3.3933791176290364e-05,3.294728064210509,0.67355,0.828,0.7,8.0,2.0
0.028,0.034298882272582126,38.96210087713955,5.901696466565755e-05,9.27634379661361e-05,3.3746473300478554e-05,3.2982293269405156,0.67355,0.828,0.7,8.0,2.0
0.029,0.03554204189711615,39.03825403195304,5.8705978007945924e-05,9.22656752818119e-05,3.3559697273865974e-05,3.301741165041382,0.67355,0.828,0.7,8.0,2.0
0.03,0.036786482469454804,39.11452754126988,5.839577817363362e-05,9.176924137805424e-05,3.337346320442062e-05,3.305263633864807,0.67355,0.828,0.7,8.0,2.0
0.031,0.0380322066320904,39.19092169788336,5.808636591458227e-05,9.127413711311458e-05,3.3187771198532314e-05,3.3087967891805077,0.67355,0.828,0.7,8.0,2.0
0.032,0.03927921703570056,39.26743679557605,5.7777741980909425e-05,9.07803633419116e-05,3.300262136100218e-05,3.312340687180332,0.67355,0.828,0.7,8.0,2.0
0.033,0.04052751633918207,39.3440731291238,5.7469907120968186e-05,9.028792091600028e-05,3.281801379503209e-05,3.3158953844824186,0.67355,0.828,0.7,8.0,2.0
0.034,0.041777107209684895,39.42083099430124,5.716286208131965e-05,8.979681068352871e-05,3.2633948602209055e-05,3.3194609381355376,0.67355,0.828,0.7,8.0,2.0
0.035,0.043027992322646334,39.49771068788494,5.6856607606716317e-05,8.930703348921318e-05,3.245042588249687e-05,3.3230374056232983,0.67355,0.828,0.7,8.0,2.0
0.036000000000000004,0.04428017436182545,39.574712507658425,5.655114444007682e-05,8.881859017429916e-05,3.226744573422234e-05,3.3266248448685425,0.67355,0.828,0.7,8.0,2.0
0.037,0.0455336560193376,39.65183675241649,5.6246473322463936e-05,8.833148157652733e-05,3.2085008254063396e-05,3.3302233142377426,0.67355,0.828,0.7,8.0,2.0
0.038,0.04678843999568913,39.72908372196923,5.594259499306346e-05,8.784570853010135e-05,3.1903113537037894e-05,3.3338328725454383,0.67355,0.828,0.7,8.0,2.0
0.039,0.04804452899981232,39.806453717147306,5.5639510189157855e-05,8.73612718656471e-05,3.172176167648925e-05,3.337453579058801,0.67355,0.828,0.7,8.0,2.0
0.04,0.049301925749100445,39.88394703980544,5.533721964610719e-05,8.687817241018383e-05,3.154095276407664e-05,3.341085493502144,0.67355,0.828,0.7,8.0,2.0
0.041,0.05056063296944308,39.96156399282768,5.5035724097323196e-05,8.639641098708375e-05,3.1360686889760556e-05,3.344728676061601,0.67355,0.828,0.7,8.0,2.0
0.042,0.05182065339526153,40.039304880131304,5.473502427424775e-05,8.591598841603971e-05,3.118096414179196e-05,3.3483831873897647,0.67355,0.828,0.7,8.0,2.0
0.043000000000000003,0.05308198976954449,40.117170006747685,5.443512090599503e-05,8.54369055124937e-05,3.1001784606498665e-05,3.352049088615446,0.67355,0.828,0.7,8.0,2.0
0.044,0.05434464484388383,40.1951596785866,5.41360147203843e-05,8.495916308929142e-05,3.082314836890712e-05,3.3557264413327275,0.67355,0.828,0.7,8.0,2.0
0.045,0.055608621378510685,40.27327420236008,5.383770644425018e-05,8.44827619571787e-05,3.0645055512928525e-05,3.3594153076005195,0.67355,0.828,0.7,8.0,2.0
0.046,0.056873922142331605,40.35151388683425,5.3540196797998205e-05,8.4007702916096e-05,3.0467506118097795e-05,3.3631157500292748,0.67355,0.828,0.7,8.0,2.0
0.047,0.05814054991296496,40.429879040831835,5.324348650430278e-05,8.353398676909207e-05,3.0290500264789293e-05,3.3668278316547084,0.67355,0.828,0.7,8.0,2.0
0.048,0.05940850747677752,40.508369974569945,5.2947576282268257e-05,8.306161431298595e-05,3.011403803071769e-05,3.370551616030256,0.67355,0.828,0.7,8.0,2.0
0.049,0.06067779762892125,40.58698699933076,5.265246684886244e-05,8.259058634066188e-05,2.9938119491799434e-05,3.3742871672102868,0.67355,0.828,0.7,8.0,2.0
0.05,0.061948423173370265,40.66573042746736,5.23581589188869e-05,8.212090364102356e-05,2.9762744722136658e-05,3.3780345497553634,0.67355,0.828,0.7,8.0,2.0
0.051000000000000004,0.06322038692295802,40.744600572407386,5.206465320495668e-05,8.165256699896336e-05,2.9587913794006683e-05,3.3817938287374156,0.67355,0.828,0.7,8.0,2.0
0.052000000000000005,0.06449369169941462,40.82359774865893,5.177195041746965e-05,8.118557719531527e-05,2.941362677784562e-05,3.385565069745143,0.67355,0.828,0.7,8.0,2.0
0.053,0.06576834033340442,40.90272227181473,5.1480051264584085e-05,8.07199350068206e-05,2.923988374223651e-05,3.3893483388893526,0.67355,0.828,0.7,8.0,2.0
0.054,0.0670443356645638,40.98197445855695,5.1188956452192754e-05,8.025564120608864e-05,2.9066684753895888e-05,3.3931437028084117,0.67355,0.828,0.7,8.0,2.0
0.055,0.06832168054153907,41.06135462666231,5.089866668389571e-05,7.979269656155485e-05,2.8894029877659142e-05,3.396951228673802,0.67355,0.828,0.7,8.0,2.0
0.056,0.06960037782202466,41.140863095007006,5.060918266097431e-05,7.933110183744146e-05,2.8721919176467157e-05,3.4007709841956992,0.67355,0.828,0.7,8.0,2.0
0.057,0.07088043037280146,41.22050018357155,5.032050508236481e-05,7.887085779371687e-05,2.8550352711352065e-05,3.404603037628661,0.67355,0.828,0.7,8.0,2.0
0.058,0.07216184106977543,41.3002662134454,5.003263464463309e-05,7.841196518605745e-05,2.8379330541424364e-05,3.408447457777342,0.67355,0.828,0.7,8.0,2.0
0.059000000000000004,0.07344461279801628,41.38016150683253,4.974557204194525e-05,7.79544247658025e-05,2.8208852723857242e-05,3.412304314002356,0.67355,0.828,0.7,8.0,2.0
0.06,0.07472874845179654,41.46018638705583,4.945931796604348e-05,7.749823727991735e-05,2.803891931387387e-05,3.4161736762261325,0.67355,0.828,0.7,8.0,2.0
0.061,0.07601425093463053,41.540341178562535,4.91738731062163e-05,7.704340347094844e-05,2.786953036473214e-05,3.4200556149389234,0.67355,0.828,0.7,8.0,2.0
0.062,0.07730112315931453,41.62062620692946,4.88892381492713e-05,7.658992407698137e-05,2.7700685927710067e-05,3.4239502012048493,0.67355,0.828,0.7,8.0,2.0
0.063,0.07858936804796475,41.701041798867095,4.8605413779510546e-05,7.613779983160375e-05,2.75323860520932e-05,3.427857506668002,0.67355,0.828,0.7,8.0,2.0
0.064,0.07987898853205927,41.781588282225954,4.832240067869842e-05,7.568703146385605e-05,2.7364630785157632e-05,3.4317776035587064,0.67355,0.828,0.7,8.0,2.0
0.065,0.08116998755247584,41.86226598602177,4.804019952595399e-05,7.523761969806204e-05,2.7197420172108055e-05,3.4357105647011705,0.67355,0.828,0.7,8.0,2.0
0.066,0.08246236805953441,41.94307524028559,4.775881099833376e-05,7.478956525476002e-05,2.703075425642626e-05,3.439656463509525,0.67355,0.828,0.7,8.0,2.0
0.067,0.08375613301303524,42.02401637653154,4.747823576898185e-05,7.434286884775546e-05,2.6864633078773614e-05,3.4436153740251556,0.67355,0.828,0.7,8.0,2.0
0.068,0.08505128538230185,42.10508972704656,4.7198474509916525e-05,7.389753118856617e-05,2.6699056678649644e-05,3.4475873708754876,0.67355,0.828,0.7,8.0,2.0
0.069,0.08634782814621972,42.18629562550643,4.691952788959914e-05,7.34535529825483e-05,2.6534025092949163e-05,3.4515725293214126,0.67355,0.828,0.7,8.0,2.0
0.07,0.0876457642932796,42.26763440670704,4.6641396573981807e-05,7.301093493056915e-05,2.6369538356587348e-05,3.45557092524572,0.67355,0.828,0.7,8.0,2.0
0.07100000000000001,0.08894509682161653,42.34910640662069,4.636408122627803e-05,7.256967772864338e-05,2.620559650236535e-05,3.4595826351633234,0.67355,0.828,0.7,8.0,2.0
0.07200000000000001,0.0902458287390538,42.430711962401986,4.60875825069306e-05,7.212978206788444e-05,2.604219956095384e-05,3.4636077362282034,0.67355,0.828,0.7,8.0,2.0
0.073,0.09154796306314233,42.51245141239296,4.5811901073582596e-05,7.169124863446049e-05,2.5879347560877892e-05,3.467646306240412,0.67355,0.828,0.7,8.0,2.0
0.074,0.09285150282120486,42.59432509612903,4.553703758104556e-05,7.125407810954617e-05,2.5717040528500604e-05,3.4716984236531885,0.67355,0.828,0.7,8.0,2.0
0.075,0.09415645105037658,42.67633335434495,4.5262992681266704e-05,7.081827116927247e-05,2.555527848800577e-05,3.475764167580224,0.67355,0.828,0.7,8.0,2.0
0.076,0.09546281079764837,42.7584765289805,4.498976702329786e-05,7.038382848467996e-05,2.5394061461382094e-05,3.4798436178029495,0.67355,0.828,0.7,8.0,2.0
0.077,0.09677058511990926,42.840754962839455,4.471736125455402e-05,6.995075072372421e-05,2.5233389469170192e-05,3.4839368547545426,0.67355,0.828,0.7,8.0,2.0
0.078,0.09807977708398935,42.92316900092669,4.4445776015820815e-05,6.951903854333116e-05,2.5073262527510346e-05,3.4880439596173085,0.67355,0.828,0.7,8.0,2.0
0.079,0.09939038976670309,43.005718988378995,4.417501194895637e-05,6.90886926016597e-05,2.4913680652703332e-05,3.492165014190252,0.67355,0.828,0.7,8.0,2.0
0.08,0.10070242625489254,43.088405272089304,4.3905069690827145e-05,6.865971354845091e-05,2.4754643857623766e-05,3.496300101006029,0.67355,0.828,0.7,8.0,2.0
0.081,0.10201588964547098,43.17122820008579,4.3635949875609665e-05,6.823210202869458e-05,2.4596152153084917e-05,3.500449303296466,0.67355,0.828,0.7,8.0,2.0
0.082,0.10333078304546685,43.254188121632616,4.3367653134404226e-05,6.780585868201688e-05,2.4438205547612655e-05,3.5046127050069154,0.67355,0.828,0.7,8.0,2.0
0.083,0.10464710957206784,43.33728538723604,4.310018009520135e-05,6.738098414262958e-05,2.428080404742823e-05,3.5087903908042906,0.67355,0.828,0.7,8.0,2.0
0.084,0.10596487235266516,43.42052034864939,4.283353138285132e-05,6.695747903928413e-05,2.412394765643281e-05,3.5129824460851866,0.67355,0.828,0.7,8.0,2.0
0.085,0.1072840745248982,43.503893358879566,4.2567707619029e-05,6.653534399521835e-05,2.396763637618935e-05,3.517188956984168,0.67355,0.828,0.7,8.0,2.0
0.08600000000000001,0.10860471923669929,43.58740477219215,4.230270942220251e-05,6.611457962810936e-05,2.3811870205906845e-05,3.5214100103821093,0.67355,0.828,0.7,8.0,2.0
0.08700000000000001,0.10992680964633883,43.671054944117664,4.203853740759855e-05,6.569518655002104e-05,2.3656649142422485e-05,3.5256456939147065,0.67355,0.828,0.7,8.0,2.0
0.088,0.11125034892247057,43.7548442314569,4.17751921871702e-05,6.52771653673556e-05,2.3501973180185394e-05,3.529896095981063,0.67355,0.828,0.7,8.0,2.0
0.089,0.11257534024417719,43.83877299228756,4.151267436956043e-05,6.486051668079831e-05,2.334784231123788e-05,3.534161305752466,0.67355,0.828,0.7,8.0,2.0
0.09,0.11390178680101606,43.92284158596917,4.125098456007122e-05,6.444524108527128e-05,2.3194256525200057e-05,3.5384414131811717,0.67355,0.828,0.7,8.0,2.0
0.091,0.11522969179306544,44.007050373149795,4.099012336062628e-05,6.403133916987689e-05,2.304121580925061e-05,3.542736509009452,0.67355,0.828,0.7,8.0,2.0
0.092,0.1165590584309707,44.09139971577136,4.0730091369738616e-05,6.361881151784934e-05,2.2888720148110722e-05,3.54704668477864,0.67355,0.828,0.7,8.0,2.0
0.093,0.11788988993599084,44.175889977076174,4.047088918247358e-05,6.320765870649846e-05,2.2736769524024886e-05,3.5513720328384313,0.67355,0.828,0.7,8.0,2.0
0.094,0.11922218954004553,44.26052152161305,4.021251739041314e-05,6.279788130715634e-05,2.2585363916743197e-05,3.5557126463562336,0.67355,0.828,0.7,8.0,2.0
0.095,0.12055596048576196,44.34529471524232,3.995497658162418e-05,6.238947988512948e-05,2.24345033035053e-05,3.5600686193266187,0.67355,0.828,0.7,8.0,2.0
0.096,0.12189120602652238,44.430209925143046,3.969826734061835e-05,6.198245499963833e-05,2.2284187659019975e-05,3.5644400465810375,0.67355,0.828,0.7,8.0,2.0
0.097,0.12322792942651162,44.515267519818885,3.944239024831733e-05,6.157680720376497e-05,2.2134416955447635e-05,3.568827023797575,0.67355,0.828,0.7,8.0,2.0
0.098,0.12456613396076495,44.6004678691042,3.918734588201608e-05,6.11725370443979e-05,2.1985191162381823e-05,3.5732296475108867,0.67355,0.828,0.7,8.0,2.0
0.099,0.12590582291521632,44.685811344169444,3.893313481534924e-05,6.076964506218174e-05,2.1836510246832496e-05,3.5776480151221928,0.67355,0.828,0.7,8.0,2.0
0.1,0.12724699958674673,44.771298317529045,3.867975761824821e-05,6.036813179145234e-05,2.1688374173204132e-05,3.582082224909611,0.67355,0.828,0.7,8.0,2.0
0.101,0.12858966728323282,44.85692916304605,3.842721485690953e-05,5.99679977601895e-05,2.1540782903279973e-05,3.5865323760384227,0.67355,0.828,0.7,8.0,2.0
0.10200000000000001,0.12993382932359593,44.94270425593969,3.8175507093753144e-05,5.9569243489954224e-05,2.139373639620108e-05,3.590998568571642,0.67355,0.828,0.7,8.0,2.0
0.10300000000000001,0.13127948903785136,45.0286239727907,3.792463488738739e-05,5.917186949583618e-05,2.1247234608448786e-05,3.5954809034806554,0.67355,0.828,0.7,8.0,2.0
0.10400000000000001,0.13262664976715768,45.11468869154825,3.7674598792569496e-05,5.8775876286394405e-05,2.110127749382491e-05,3.5999794826560527,0.67355,0.828,0.7,8.0,2.0
0.105,0.13397531486386674,45.20089879153634,3.742539936016678e-05,5.8381264363599055e-05,2.0955865003432277e-05,3.6044944089186317,0.67355,0.828,0.7,8.0,2.0
0.106,0.13532548769157354,45.28725465346023,3.717703713711806e-05,5.798803422277348e-05,2.081099708565542e-05,3.6090257860305344,0.67355,0.828,0.7,8.0,2.0
0.107,0.13667717162516665,45.37375665941263,3.692951266639545e-05,5.759618635253707e-05,2.0666673686141617e-05,3.613573718706547,0.67355,0.828,0.7,8.0,2.0
0.108,0.13803037005087881,45.460405192880614,3.668282648696349e-05,5.720572123474377e-05,2.052289474778028e-05,3.6181383126256184,0.67355,0.828,0.7,8.0,2.0
0.109,0.13938508636633784,45.54720063875221,3.643697913373965e-05,5.681663934442305e-05,2.03796602106834e-05,3.622719674442492,0.67355,0.828,0.7,8.0,2.0
0.11,0.14074132398061778,45.634143383322275,3.619197113755618e-05,5.642894114972279e-05,2.0236970012166606e-05,3.627317911799515,0.67355,0.828,0.7,8.0,2.0
0.111,0.1420990863142904,45.72123381430027,3.594780302511641e-05,5.6042627111843604e-05,2.0094824086727197e-05,3.6319331333386993,0.67355,0.828,0.7,8.0,2.0
0.112,0.14345837679947704,45.80847232081584,3.570447531895722e-05,5.565769768498289e-05,1.9953222366025675e-05,3.636565448713855,0.67355,0.828,0.7,8.0,2.0
0.113,0.14481919887990044,45.89585929342618,3.5461988537406166e-05,5.527415331627057e-05,1.98121647788644e-05,3.6412149686029864,0.67355,0.828,0.7,8.0,2.0
0.114,0.14618155601093732,45.98339512412281,3.522034319454e-05,5.489199444570689e-05,1.9671651251166895e-05,3.6458818047208643,0.67355,0.828,0.7,8.0,2.0
0.115,0.14754545165967095,46.07108020633796,3.497953980014414e-05,5.451122150610199e-05,1.953168170595785e-05,3.6505660698317532,0.67355,0.828,0.7,8.0,2.0
0.116,0.14891088930494398,46.1589149349516,3.473957885967008e-05,5.413183492301211e-05,1.9392256063342032e-05,3.6552678777623604,0.67355,0.828,0.7,8.0,2.0
0.117,0.1502778724374119,46.246899706298606,3.4500460874192134e-05,5.3753835114674915e-05,1.925337424048278e-05,3.6599873434150023,0.67355,0.828,0.7,8.0,2.0
0.11800000000000001,0.15164640455959633,46.33503491817519,3.426218634036633e-05,5.337722249194808e-05,1.9115036151581744e-05,3.664724582780907,0.67355,0.828,0.7,8.0,2.0
0.11900000000000001,0.15301648918593908,46.423320969845996,3.4024755750386485e-05,5.3001997458243696e-05,1.8977241707857212e-05,3.6694797129538,0.67355,0.828,0.7,8.0,2.0
0.12,0.15438812984285616,46.511758262051245,3.37881695919409e-05,5.262816040946358e-05,1.883999081752268e-05,3.674252852143632,0.67355,0.828,0.7,8.0,2.0
0.121,0.15576133006879236,46.60034719701404,3.355242834816746e-05,5.225571173393208e-05,1.8703283385764616e-05,3.679044119690607,0.67355,0.828,0.7,8.0,2.0
0.122,0.15713609341427584,46.68908817844615,3.331753249761349e-05,5.188465181233649e-05,1.8567119314723005e-05,3.6838536360792564,0.67355,0.828,0.7,8.0,2.0
0.123,0.15851242344197347,46.77798161155724,3.308348251418499e-05,5.1514981017650824e-05,1.8431498503465836e-05,3.6886815229530066,0.67355,0.828,0.7,8.0,2.0
0.124,0.15989032372674591,46.86702790305981,3.28502788671086e-05,5.114669971507963e-05,1.8296420847971024e-05,3.6935279031286368,0.67355,0.828,0.7,8.0,2.0
0.125,0.16126979785570367,46.95622746117803,3.261792202088119e-05,5.0779808261982215e-05,1.8161886241101025e-05,3.6983929006113003,0.67355,0.828,0.7,8.0,2.0
0.126,0.1626508494282628,47.04558069565438,3.2386412435226655e-05,5.041430700780871e-05,1.8027894572582056e-05,3.7032766406095177,0.67355,0.828,0.7,8.0,2.0
0.127,0.16403348205620152,47.13508801775661,3.2155750565050615e-05,5.0050196294032315e-05,1.78944457289817e-05,3.7081792495505317,0.67355,0.828,0.7,8.0,2.0
0.128,0.1654176993637167,47.224749840285625,3.192593686039247e-05,4.968747645407789e-05,1.7761539593685423e-05,3.7131008550959126,0.67355,0.828,0.7,8.0,2.0
0.129,0.166803504987481,47.314566577582504,3.1696971766380204e-05,4.9326147813254666e-05,1.7629176046874463e-05,3.718041586157337,0.67355,0.828,0.7,8.0,2.0
0.13,0.16819090257670008,47.40453864553623,3.1468855723182056e-05,4.896621068868426e-05,1.74973549655022e-05,3.723001572912698,0.67355,0.828,0.7,8.0,2.0
0.131,0.16957989579317032,47.49466646159062,3.1241589165960926e-05,4.860766538923274e-05,1.736607622327181e-05,3.7279809468224037,0.67355,0.828,0.7,8.0,2.0
0.132,0.17097048831133682,47.58495044475258,3.101517252482432e-05,4.82505122154362e-05,1.7235339690611875e-05,3.732979840646002,0.67355,0.828,0.7,8.0,2.0
0.133,0.1723626838183517,47.67539101559893,3.078960622477835e-05,4.7894751459432304e-05,1.7105145234653954e-05,3.737998388458994,0.67355,0.828,0.7,8.0,2.0
0.134,0.17375648601413274,47.76598859628433,3.056489068567832e-05,4.7540383404886746e-05,1.6975492719208423e-05,3.743036725669991,0.67355,0.828,0.7,8.0,2.0
0.135,0.1751518986114224,47.85674361045579,3.034102632243196e-05,4.718740832731848e-05,1.684638200488652e-05,3.7480949890313564,0.67355,0.828,0.7,8.0,2.0
0.136,0.17654892533584718,47.947656483623526,3.0118013543964444e-05,4.683582649247087e-05,1.6717812948506428e-05,3.7531733166832097,0.67355,0.828,0.7,8.0,2.0
0.137,0.1779475699259772,48.03872764263739,2.989585275461309e-05,4.6485638158517335e-05,1.6589785403904246e-05,3.758271848132921,0.67355,0.828,0.7,8.0,2.0
0.138,0.17934783613338642,48.1299575160402,2.9674544353136552e-05,4.6136843574502197e-05,1.6462299221365644e-05,3.7633907242983886,0.67355,0.828,0.7,8.0,2.0
0.139,0.1807497277227129,48.2213465339907,2.9454088732895488e-05,4.578944298063072e-05,1.633535424773523e-05,3.7685300875204497,0.67355,0.828,0.7,8.0,2.0
0.14,0.1821532484717194,48.31289512827277,2.923448628179807e-05,4.544343660818757e-05,1.62089503263895e-05,3.773690081581875,0.67355,0.828,0.7,8.0,2.0
0.14100000000000001,0.18355840217135475,48.404603732302036,2.9015737382252215e-05,4.509882467946655e-05,1.6083087297214333e-05,3.7788708517264116,0.67355,0.828,0.7,8.0,2.0
0.14200000000000002,0.18496519262581496,48.49647278113438,2.8797842411112325e-05,4.475560740769113e-05,1.5957764996578803e-05,3.7840725446783483,0.67355,0.828,0.7,8.0,2.0
0.14300000000000002,0.18637362365260543,48.588502711473815,2.858080173962756e-05,4.441378499693792e-05,1.583298325731036e-05,3.7892953086622962,0.67355,0.828,0.7,8.0,2.0
0.14400000000000002,0.18778369908260265,48.6806939616809,2.836461573338815e-05,4.407335764205689e-05,1.570874190866874e-05,3.7945392934233775,0.67355,0.828,0.7,8.0,2.0
0.145,0.18919542276011697,48.77304697178037,2.8149284752273936e-05,4.3734325528595235e-05,1.55850407763213e-05,3.799804650247645,0.67355,0.828,0.7,8.0,2.0
0.146,0.1906087985429556,48.86556218346941,2.793480915040033e-05,4.339668883271706e-05,1.546187968231673e-05,3.8050915319829435,0.67355,0.828,0.7,8.0,2.0
0.147,0.19202383030248546,48.95824004012576,2.7721189276064854e-05,4.306044772112441e-05,1.5339258445059553e-05,3.8104000930600415,0.67355,0.828,0.7,8.0,2.0
0.148,0.1934405219236973,49.05108098681672,2.75084254716909e-05,4.272560235097359e-05,1.5217176879282692e-05,3.815730489514227,0.67355,0.828,0.7,8.0,2.0
0.149,0.19485887730526924,49.14408547030608,2.7296518073776564e-05,4.23921528697998e-05,1.5095634796023239e-05,3.8210828790070885,0.67355,0.828,0.7,8.0,2.0
0.15,0.19627890035963158,49.237253939063955,2.708546741283553e-05,4.206009941542923e-05,1.4974632002593701e-05,3.8264574208488793,0.67355,0.828,0.7,8.0,2.0
0.151,0.19770059501303114,49.33058684327425,2.6875273813344085e-05,4.1729442115900794e-05,1.485416830255671e-05,3.8318542760210828,0.67355,0.828,0.7,8.0,2.0
0.152,0.19912396520559664,49.42408463484299,2.6665937593685036e-05,4.1400181089383184e-05,1.4734243495698148e-05,3.8372736071994358,0.67355,0.828,0.7,8.0,2.0
0.153,0.20054901489140423,49.51774776740777,2.6457459066089156e-05,4.1072316444088024e-05,1.4614857377998868e-05,3.8427155787773914,0.67355,0.828,0.7,8.0,2.0
0.154,0.20197574803854326,49.61157669634508,2.6249838536581055e-05,4.074584827819012e-05,1.4496009741609064e-05,3.848180356889844,0.67355,0.828,0.7,8.0,2.0
0.155,0.20340416862918267,49.70557187878007,2.6043076304918904e-05,4.042077667973798e-05,1.4377700374819079e-05,3.853668109437456,0.67355,0.828,0.7,8.0,2.0
0.156,0.20483428065963766,49.799733773594625,2.583717266453803e-05,4.009710172657063e-05,1.4259929062032598e-05,3.859179006111233,0.67355,0.828,0.7,8.0,2.0
0.157,0.20626608814043676,49.89406284143616,2.5632127902492343e-05,3.977482348623105e-05,1.4142695583738707e-05,3.864713218417592,0.67355,0.828,0.7,8.0,2.0
0.158,0.20769959509638936,49.98855954472576,2.542794229939694e-05,3.945394201588138e-05,1.402599971648444e-05,3.8702709197038447,0.67355,0.828,0.7,8.0,2.0
0.159,0.20913480556665343,50.08322434766885,2.522461612936434e-05,3.913445736220842e-05,1.3909841232844078e-05,3.875852285184256,0.67355,0.828,0.7,8.0,2.0
0.16,0.2105717236048041,50.17805771626158,2.5022149659950792e-05,3.881636956134494e-05,1.3794219901394149e-05,3.8814574919662443,0.67355,0.828,0.7,8.0,2.0
0.161,0.21201035327890208,50.27306011830166,2.48205431520911e-05,3.849967863877285e-05,1.3679135486681748e-05,3.887086719077429,0.67355,0.828,0.7,8.0,2.0
0.162,0.21345069867156288,50.368232023396544,2.4619796860040046e-05,3.8184384609237124e-05,1.3564587749197077e-05,3.892740147492854,0.67355,0.828,0.7,8.0,2.0
