alpha,t,c_out,mu,nu,xi,Q,p_end,k_alpha,s,f_A,f_B
0.034,0.041777107209684895,6.196952699098322,0.0008276960184260965,0.0016731363134561011,0.0008454402950300046,3.249162653554378,0.665,0.828,0.5,8.0,2.0
0.035,0.043027992322646334,6.205738656471405,0.0008271700138763801,0.0016717085110330477,0.0008445384971566677,3.2505200405612347,0.665,0.828,0.5,8.0,2.0
0.036000000000000004,0.04428017436182545,6.214534754921682,0.0008266436819565382,0.0016702805035503083,0.0008436368215937702,3.2518791310232107,0.665,0.828,0.5,8.0,2.0
0.037,0.0455336560193376,6.2233410135041005,0.000826117022485448,0.0016688522909743852,0.0008427352684889372,3.253239928545562,0.665,0.828,0.5,8.0,2.0
0.038,0.04678843999568913,6.232157451324545,0.0008255900352818569,0.001667423873271934,0.0008418338379900771,3.25460243674431,0.665,0.828,0.5,8.0,2.0
0.039,0.04804452899981232,6.240984087539987,0.0008250627201643869,0.0016659952504097732,0.0008409325302453863,3.255966659246275,0.665,0.828,0.5,8.0,2.0
0.04,0.049301925749100445,6.249820941358684,0.0008245350769515325,0.0016645664223548828,0.0008400313454033502,3.257332599689119,0.665,0.828,0.5,8.0,2.0
0.041,0.05056063296944308,6.258668032040352,0.0008240071054616605,0.0016631373890744021,0.0008391302836127416,3.2587002617213914,0.665,0.828,0.5,8.0,2.0
0.042,0.05182065339526153,6.267525378896342,0.0008234788055130108,0.0016617081505356332,0.0008382293450226225,3.2600696490025665,0.665,0.828,0.5,8.0,2.0
0.043000000000000003,0.05308198976954449,6.276393001289823,0.0008229501769236963,0.0016602787067060416,0.0008373285297823453,3.26144076520309,0.665,0.828,0.5,8.0,2.0
0.044,0.05434464484388383,6.285270918635969,0.0008224212195117029,0.0016588490575532566,0.0008364278380415537,3.2628136140044175,0.665,0.828,0.5,8.0,2.0
0.045,0.055608621378510685,6.294159150402137,0.0008218919330948895,0.0016574192030450721,0.0008355272699501826,3.2641881990990598,0.665,0.828,0.5,8.0,2.0
0.046,0.056873922142331605,6.303057716108047,0.0008213623174909878,0.001655989143149447,0.0008346268256584592,3.2655645241906264,0.665,0.828,0.5,8.0,2.0
0.047,0.05814054991296496,6.311966635325974,0.000820832372517603,0.0016545588778345078,0.0008337265053169048,3.2669425929938636,0.665,0.828,0.5,8.0,2.0
0.048,0.05940850747677752,6.320885927680925,0.0008203020979922141,0.0016531284070685484,0.0008328263090763342,3.268322409234705,0.665,0.828,0.5,8.0,2.0
0.049,0.06067779762892125,6.329815612850836,0.0008197714937321717,0.0016516977308200273,0.0008319262370878555,3.269703976650313,0.665,0.828,0.5,8.0,2.0
0.05,0.061948423173370265,6.338755710566738,0.000819240559554702,0.0016502668490575789,0.0008310262895028769,3.2710872989891127,0.665,0.828,0.5,8.0,2.0
0.051000000000000004,0.06322038692295802,6.347706240612972,0.0008187092952769019,0.00164883576175,0.0008301264664730981,3.272472380010854,0.665,0.828,0.5,8.0,2.0
0.052000000000000005,0.06449369169941462,6.356667222827351,0.0008181777007157444,0.0016474044688662645,0.00082922676815052,3.2738592234866384,0.665,0.828,0.5,8.0,2.0
0.053,0.06576834033340442,6.36563867710137,0.0008176457756880747,0.0016459729703755125,0.0008283271946874377,3.2752478331989767,0.665,0.828,0.5,8.0,2.0
0.054,0.0670443356645638,6.374620623380378,0.0008171135200106119,0.001644541266247062,0.0008274277462364501,3.276638212941821,0.665,0.828,0.5,8.0,2.0
0.055,0.06832168054153907,6.383613081663781,0.0008165809334999488,0.0016431093564504,0.0008265284229504512,3.2780303665206225,0.665,0.828,0.5,8.0,2.0
0.056,0.06960037782202466,6.392616072005235,0.0008160480159725515,0.0016416772409551896,0.0008256292249826381,3.2794242977523664,0.665,0.828,0.5,8.0,2.0
0.057,0.07088043037280146,6.401629614512818,0.0008155147672447609,0.0016402449197312704,0.0008247301524865095,3.2808200104656207,0.665,0.828,0.5,8.0,2.0
0.058,0.07216184106977543,6.410653729349256,0.0008149811871327907,0.0016388123927486558,0.0008238312056158651,3.2822175085005827,0.665,0.828,0.5,8.0,2.0
0.059000000000000004,0.07344461279801628,6.419688436732084,0.0008144472754527304,0.0016373796599775386,0.0008229323845248081,3.283616795709123,0.665,0.828,0.5,8.0,2.0
0.06,0.07472874845179654,6.4287337569338625,0.0008139130320205414,0.0016359467213882877,0.0008220336893677464,3.285017875954832,0.665,0.828,0.5,8.0,2.0
0.061,0.07601425093463053,6.437789710282375,0.00081337845665206,0.0016345135769514506,0.0008211351202993905,3.2864207531130676,0.665,0.828,0.5,8.0,2.0
0.062,0.07730112315931453,6.446856317160796,0.0008128435491629977,0.0016330802266377581,0.0008202366774747604,3.287825431070995,0.665,0.828,0.5,8.0,2.0
0.063,0.07858936804796475,6.455933598007927,0.0008123083093689389,0.0016316466704181156,0.0008193383610491767,3.289231913727646,0.665,0.828,0.5,8.0,2.0
0.064,0.07987898853205927,6.4650215733183725,0.0008117727370853435,0.001630212908263617,0.0008184401711782734,3.2906402049939487,0.665,0.828,0.5,8.0,2.0
0.065,0.08116998755247584,6.474120263642731,0.0008112368321275455,0.0016287789401455346,0.0008175421080179891,3.2920503087927884,0.665,0.828,0.5,8.0,2.0
0.066,0.08246236805953441,6.483229689587827,0.0008107005943107529,0.0016273447660353241,0.0008166441717245712,3.2934622290590516,0.665,0.828,0.5,8.0,2.0
0.067,0.08375613301303524,6.492349871816879,0.0008101640234500497,0.001625910385904629,0.0008157463624545793,3.2948759697396657,0.665,0.828,0.5,8.0,2.0
0.068,0.08505128538230185,6.501480831049719,0.0008096271193603931,0.0016244757997252736,0.0008148486803648805,3.2962915347936605,0.665,0.828,0.5,8.0,2.0
0.069,0.08634782814621972,6.51062258806299,0.0008090898818566162,0.0016230410074692724,0.0008139511256126562,3.297708928192201,0.665,0.828,0.5,8.0,2.0
0.07,0.0876457642932796,6.519775163690349,0.0008085523107534263,0.0016216060091088266,0.0008130536983554003,3.299128153918644,0.665,0.828,0.5,8.0,2.0
0.07100000000000001,0.08894509682161653,6.52893857882268,0.0008080144058654066,0.0016201708046163228,0.0008121563987509162,3.3005492159685934,0.665,0.828,0.5,8.0,2.0
0.07200000000000001,0.0902458287390538,6.538112854408285,0.0008074761670070143,0.0016187353939643404,0.000811259226957326,3.3019721183499287,0.665,0.828,0.5,8.0,2.0
0.073,0.09154796306314233,6.547298011453101,0.0008069375939925832,0.001617299777125648,0.0008103621831330647,3.303396865082872,0.665,0.828,0.5,8.0,2.0
0.074,0.09285150282120486,6.556494071020902,0.0008063986866363211,0.0016158639540732043,0.0008094652674368832,3.304823460200032,0.665,0.828,0.5,8.0,2.0
0.075,0.09415645105037658,6.565701054233521,0.000805859444752312,0.0016144279247801612,0.0008085684800278491,3.30625190774645,0.665,0.828,0.5,8.0,2.0
0.076,0.09546281079764837,6.574918982271034,0.0008053198681545148,0.0016129916892198629,0.000807671821065348,3.3076822117796514,0.665,0.828,0.5,8.0,2.0
0.077,0.09677058511990926,6.584147876371982,0.0008047799566567653,0.001611555247365851,0.0008067752907090857,3.3091143763696924,0.665,0.828,0.5,8.0,2.0
0.078,0.09807977708398935,6.593387757833605,0.0008042397100727734,0.0016101185991918565,0.0008058788891190832,3.310548405599222,0.665,0.828,0.5,8.0,2.0
0.079,0.09939038976670309,6.6026386480120065,0.0008036991282161258,0.0016086817446718123,0.0008049826164556865,3.311984303563515,0.665,0.828,0.5,8.0,2.0
0.08,0.10070242625489254,6.611900568322416,0.0008031582109002842,0.0016072446837798432,0.0008040864728795589,3.3134220743705365,0.665,0.828,0.5,8.0,2.0
0.081,0.10201588964547098,6.621173540239362,0.0008026169579385882,0.0016058074164902777,0.0008031904585516895,3.3148617221409817,0.665,0.828,0.5,8.0,2.0
0.082,0.10333078304546685,6.6304575852969165,0.0008020753691442516,0.0016043699427776396,0.000802294573633388,3.3163032510083377,0.665,0.828,0.5,8.0,2.0
0.083,0.10464710957206784,6.639752725088894,0.0008015334443303649,0.0016029322626166529,0.0008013988182862879,3.3177466651189285,0.665,0.828,0.5,8.0,2.0
0.084,0.10596487235266516,6.649058981269073,0.0008009911833098962,0.0016014943759822464,0.0008005031926723502,3.3191919686319618,0.665,0.828,0.5,8.0,2.0
0.085,0.1072840745248982,6.658376375551416,0.000800448585895689,0.0016000562828495464,0.0007996076969538574,3.3206391657195975,0.665,0.828,0.5,8.0,2.0
0.08600000000000001,0.10860471923669929,6.667704929710282,0.0007999056519004634,0.0015986179831938864,0.0007987123312934231,3.322088260566977,0.665,0.828,0.5,8.0,2.0
0.08700000000000001,0.10992680964633883,6.677044665580659,0.0007993623811368159,0.0015971794769908004,0.0007978170958539845,3.323539257372296,0.665,0.828,0.5,8.0,2.0
0.088,0.11125034892247057,6.686395605058365,0.0007988187734172216,0.0015957407642160338,0.0007969219907988122,3.3249921603468398,0.665,0.828,0.5,8.0,2.0
0.089,0.11257534024417719,6.695757770100293,0.0007982748285540307,0.0015943018448455312,0.0007960270162915005,3.326446973715054,0.665,0.828,0.5,8.0,2.0
0.09,0.11390178680101606,6.705131182724612,0.0007977305463594711,0.0015928627188554494,0.0007951321724959783,3.3279037017145825,0.665,0.828,0.5,8.0,2.0
0.091,0.11522969179306544,6.7145158650110055,0.0007971859266456479,0.0015914233862221521,0.0007942374595765043,3.329362348596325,0.665,0.828,0.5,8.0,2.0
0.092,0.1165590584309707,6.723911839100891,0.000796640969224544,0.0015899838469222132,0.0007933428776976693,3.3308229186244964,0.665,0.828,0.5,8.0,2.0
0.093,0.11788988993599084,6.7333191271976425,0.0007960956739080193,0.0015885441009324175,0.0007924484270243982,3.332285416076672,0.665,0.828,0.5,8.0,2.0
0.094,0.11922218954004553,6.742737751566821,0.000795550040507811,0.0015871041482297603,0.0007915541077219493,3.3337498452438497,0.665,0.828,0.5,8.0,2.0
0.095,0.12055596048576196,6.752167734536407,0.0007950040688355351,0.0015856639887914502,0.000790659919955915,3.3352162104304988,0.665,0.828,0.5,8.0,2.0
0.096,0.12189120602652238,6.76160909849702,0.0007944577587026846,0.0015842236225949114,0.0007897658638922268,3.336684515954614,0.665,0.828,0.5,8.0,2.0
0.097,0.12322792942651162,6.771061865902155,0.0007939111099206305,0.0015827830496177803,0.0007888719396971498,3.338154766147777,0.665,0.828,0.5,8.0,2.0
0.098,0.12456613396076495,6.780526059268405,0.0007933641223006227,0.001581342269837912,0.0007879781475372892,3.3396269653552038,0.665,0.828,0.5,8.0,2.0
0.099,0.12590582291521632,6.790001701175712,0.000792816795653788,0.0015799012832333759,0.0007870844875795879,3.341101117935808,0.665,0.828,0.5,8.0,2.0
0.1,0.12724699958674673,6.799488814267568,0.0007922691297911334,0.0015784600897824628,0.0007861909599913294,3.342577228262248,0.665,0.828,0.5,8.0,2.0
0.101,0.12858966728323282,6.808987421251288,0.0007917211245235431,0.0015770186894636812,0.0007852975649401381,3.3440553007209886,0.665,0.828,0.5,8.0,2.0
0.10200000000000001,0.12993382932359593,6.818497544898215,0.0007911727796617808,0.0015755770822557602,0.0007844043025939794,3.3455353397123577,0.665,0.828,0.5,8.0,2.0
0.10300000000000001,0.13127948903785136,6.828019208043969,0.0007906240950164879,0.0015741352681376498,0.0007835111731211619,3.3470173496506015,0.665,0.828,0.5,8.0,2.0
0.10400000000000001,0.13262664976715768,6.837552433588678,0.0007900750703981868,0.001572693247088525,0.0007826181766903381,3.348501334963939,0.665,0.828,0.5,8.0,2.0
0.105,0.13397531486386674,6.847097244497223,0.0007895257056172768,0.0015712510190877829,0.0007817253134705061,3.349987300094621,0.665,0.828,0.5,8.0,2.0
0.106,0.13532548769157354,6.85665366379948,0.0007889760004840384,0.0015698085841150463,0.0007808325836310079,3.3514752494989914,0.665,0.828,0.5,8.0,2.0
0.107,0.13667717162516665,6.866221714590544,0.0007884259548086307,0.001568365942150164,0.0007799399873415333,3.3529651876475386,0.665,0.828,0.5,8.0,2.0
0.108,0.13803037005087881,6.875801420030998,0.000787875568401092,0.001566923093173212,0.00077904752477212,3.354457119024957,0.665,0.828,0.5,8.0,2.0
0.109,0.13938508636633784,6.885392803347123,0.0007873248410713414,0.0015654800371644945,0.0007781551960931531,3.355951048130207,0.665,0.828,0.5,8.0,2.0
0.11,0.14074132398061778,6.894995887831171,0.0007867737726291772,0.0015640367741045472,0.00077726300147537,3.3574469794765647,0.665,0.828,0.5,8.0,2.0
0.111,0.1420990863142904,6.904610696841592,0.000786222362884278,0.0015625933039741338,0.0007763709410898558,3.358944917591697,0.665,0.828,0.5,8.0,2.0
0.112,0.14345837679947704,6.914237253803288,0.0007856706116462025,0.0015611496267542522,0.0007754790151080497,3.3604448670177023,0.665,0.828,0.5,8.0,2.0
0.113,0.14481919887990044,6.923875582207862,0.0007851185187243905,0.0015597057424261318,0.0007745872237017414,3.361946832311187,0.665,0.828,0.5,8.0,2.0
0.114,0.14618155601093732,6.933525705613855,0.0007845660839281612,0.0015582616509712377,0.0007736955670430765,3.3634508180433107,0.665,0.828,0.5,8.0,2.0
0.115,0.14754545165967095,6.94318764764701,0.0007840133070667158,0.00155681735237127,0.0007728040453045543,3.3649568287998566,0.665,0.828,0.5,8.0,2.0
0.116,0.14891088930494398,6.952861432000512,0.0007834601879491357,0.0015553728466081668,0.0007719126586590311,3.3664648691812826,0.665,0.828,0.5,8.0,2.0
0.117,0.1502778724374119,6.962547082435252,0.0007829067263843836,0.0015539281336641004,0.0007710214072797168,3.3679749438027997,0.665,0.828,0.5,8.0,2.0
0.11800000000000001,0.15164640455959633,6.9722446227800585,0.0007823529221813037,0.0015524832135214869,0.0007701302913401832,3.3694870572944073,0.665,0.828,0.5,8.0,2.0
0.11900000000000001,0.15301648918593908,6.98195407693198,0.0007817987751486213,0.0015510380861629796,0.0007692393110143583,3.371001214300976,0.665,0.828,0.5,8.0,2.0
0.12,0.15438812984285616,6.991675468856516,0.0007812442850949433,0.0015495927515714737,0.0007683484664765304,3.3725174194823024,0.665,0.828,0.5,8.0,2.0
0.121,0.15576133006879236,7.001408822587889,0.0007806894518287589,0.0015481472097301097,0.0007674577579013509,3.374035677513163,0.665,0.828,0.5,8.0,2.0
0.122,0.15713609341427584,7.011154162229293,0.0007801342751584391,0.001546701460622269,0.0007665671854638298,3.3755559930833914,0.665,0.828,0.5,8.0,2.0
0.123,0.15851242344197347,7.020911511953164,0.000779578754892237,0.00154525550423158,0.000765676749339343,3.377078370897928,0.665,0.828,0.5,8.0,2.0
0.124,0.15989032372674591,7.030680896001422,0.0007790228908382881,0.0015438093405419169,0.0007647864497036288,3.37860281567689,0.665,0.828,0.5,8.0,2.0
0.125,0.16126979785570367,7.040462338685747,0.0007784666828046103,0.0015423629695374022,0.0007638962867327919,3.380129332155633,0.665,0.828,0.5,8.0,2.0
0.126,0.1626508494282628,7.050255864387844,0.0007779101305991048,0.0015409163912024062,0.0007630062606033014,3.381657925084815,0.665,0.828,0.5,8.0,2.0
0.127,0.16403348205620152,7.060061497559696,0.0007773532340295551,0.0015394696055215512,0.0007621163714919961,3.3831885992304565,0.665,0.828,0.5,8.0,2.0
0.128,0.1654176993637167,7.069879262723832,0.0007767959929036281,0.0015380226124797097,0.0007612266195760817,3.3847213593740104,0.665,0.828,0.5,8.0,2.0
0.129,0.166803504987481,7.079709184473597,0.0007762384070288746,0.0015365754120620083,0.0007603370050331337,3.3862562103124225,0.665,0.828,0.5,8.0,2.0
0.13,0.16819090257670008,7.089551287473414,0.0007756804762127285,0.0015351280042538258,0.0007594475280410973,3.3877931568582,0.665,0.828,0.5,8.0,2.0
0.131,0.16957989579317032,7.099405596459066,0.0007751222002625064,0.001533680389040798,0.0007585581887782916,3.3893322038394698,0.665,0.828,0.5,8.0,2.0
0.132,0.17097048831133682,7.109272136237945,0.0007745635789854116,0.0015322325664088171,0.0007576689874234055,3.3908733561000544,0.665,0.828,0.5,8.0,2.0
0.133,0.1723626838183517,7.119150931689344,0.0007740046121885284,0.0015307845363440329,0.0007567799241555045,3.392416618499527,0.665,0.828,0.5,8.0,2.0
0.134,0.17375648601413274,7.12904200776472,0.000773445299678828,0.001529336298832854,0.000755890999154026,3.3939619959132887,0.665,0.828,0.5,8.0,2.0
0.135,0.1751518986114224,7.13894538948796,0.0007728856412631648,0.0015278878538619505,0.0007550022125987856,3.3955094932326237,0.665,0.828,0.5,8.0,2.0
0.136,0.17654892533584718,7.148861101955676,0.0007723256367482782,0.001526439201418254,0.0007541135646699758,3.397059115364774,0.665,0.828,0.5,8.0,2.0
0.137,0.1779475699259772,7.158789170337469,0.0007717652859407928,0.0015249903414889586,0.0007532250555481657,3.3986108672330047,0.665,0.828,0.5,8.0,2.0
0.138,0.17934783613338642,7.168729619876197,0.0007712045886472192,0.0015235412740615256,0.0007523366854143064,3.400164753776669,0.665,0.828,0.5,8.0,2.0
0.139,0.1807497277227129,7.178682475888275,0.000770643544673952,0.0015220919991236783,0.0007514484544497263,3.4017207799512836,0.665,0.828,0.5,8.0,2.0
0.14,0.1821532484717194,7.188647763763949,0.0007700821538272729,0.0015206425166634104,0.0007505603628361375,3.4032789507285868,0.665,0.828,0.5,8.0,2.0
0.14100000000000001,0.18355840217135475,7.198625508967567,0.0007695204159133481,0.0015191928266689828,0.0007496724107556346,3.4048392710966127,0.665,0.828,0.5,8.0,2.0
0.14200000000000002,0.18496519262581496,7.208615737037873,0.000768958330738231,0.0015177429291289254,0.0007487845983906944,3.4064017460597626,0.665,0.828,0.5,8.0,2.0
0.14300000000000002,0.18637362365260543,7.2186184735882915,0.0007683958981078616,0.001516292824032042,0.0007478969259241805,3.407966380638869,0.665,0.828,0.5,8.0,2.0
0.14400000000000002,0.18778369908260265,7.228633744307204,0.000767833117828065,0.001514842511367407,0.0007470093935393419,3.409533179871268,0.665,0.828,0.5,8.0,2.0
0.145,0.18919542276011697,7.238661574958243,0.0007672699897045556,0.00151339199112437,0.0007461220014198145,3.41110214881087,0.665,0.828,0.5,8.0,2.0
0.146,0.1906087985429556,7.248701991380584,0.0007667065135429325,0.0015119412632925557,0.0007452347497496232,3.412673292528228,0.665,0.828,0.5,8.0,2.0
0.147,0.19202383030248546,7.258755019489229,0.0007661426891486833,0.0015104903278618648,0.0007443476387131815,3.414246616110613,0.665,0.828,0.5,8.0,2.0
0.148,0.1934405219236973,7.268820685275306,0.0007655785163271827,0.001509039184822476,0.0007434606684952932,3.4158221246620815,0.665,0.828,0.5,8.0,2.0
0.149,0.19485887730526924,7.278899014806339,0.0007650139948836941,0.0015075878341648506,0.0007425738392811565,3.417399823303539,0.665,0.828,0.5,8.0,2.0
0.15,0.19627890035963158,7.288990034226581,0.000764449124623368,0.001506136275879727,0.000741687151256359,3.4189797171728356,0.665,0.828,0.5,8.0,2.0
0.151,0.19770059501303114,7.29909376975727,0.0007638839053512436,0.0015046845099581292,0.0007408006046068856,3.4205618114248106,0.665,0.828,0.5,8.0,2.0
0.152,0.19912396520559664,7.309210247696949,0.0007633183368722488,0.0015032325363913634,0.0007399141995191146,3.422146111231382,0.665,0.828,0.5,8.0,2.0
0.153,0.20054901489140423,7.319339494421764,0.0007627524189912001,0.0015017803551710212,0.000739027936179821,3.4237326217816175,0.665,0.828,0.5,8.0,2.0
0.154,0.20197574803854326,7.3294815363857495,0.0007621861515128035,0.0015003279662889819,0.0007381418147761784,3.4253213482818046,0.665,0.828,0.5,8.0,2.0
0.155,0.20340416862918267,7.339636400121137,0.0007616195342416539,0.001498875369737413,0.0007372558354957591,3.426912295955521,0.665,0.828,0.5,8.0,2.0
0.156,0.20483428065963766,7.349804112238673,0.000761052566982236,0.0014974225655087698,0.0007363699985265338,3.4285054700437234,0.665,0.828,0.5,8.0,2.0
0.157,0.20626608814043676,7.359984699427896,0.0007604852495389242,0.0014959695535958005,0.0007354843040568763,3.4301008758048033,0.665,0.828,0.5,8.0,2.0
0.158,0.20769959509638936,7.370178188457458,0.0007599175817159838,0.0014945163339915462,0.0007345987522755624,3.431698518514675,0.665,0.828,0.5,8.0,2.0
0.159,0.20913480556665343,7.380384606175431,0.000759349563317569,0.0014930629066893396,0.0007337133433717706,3.433298403466849,0.665,0.828,0.5,8.0,2.0
0.16,0.2105717236048041,7.390603979509613,0.0007587811941477267,0.001491609271682813,0.0007328280775350864,3.434900535972499,0.665,0.828,0.5,8.0,2.0
0.161,0.21201035327890208,7.400836335467835,0.0007582124740103933,0.0014901554289658918,0.0007319429549554985,3.436504921360553,0.665,0.828,0.5,8.0,2.0
0.162,0.21345069867156288,7.411081701138279,0.0007576434027093973,0.0014887013785328028,0.0007310579758234055,3.438111564977757,0.665,0.828,0.5,8.0,2.0
0.163,0.21489276388002632,7.4213401036897855,0.0007570739800484578,0.001487247120378071,0.0007301731403296131,3.439720472188757,0.665,0.828,0.5,8.0,2.0
0.164,0.21633655301622642,7.4316115703721675,0.0007565042058311872,0.0014857926544965244,0.0007292884486653371,3.441331648376179,0.665,0.828,0.5,8.0,2.0
0.165,0.21778207020686188,7.441896128516543,0.000755934079861088,0.0014843379808832918,0.0007284039010222038,3.442945098940703,0.665,0.828,0.5,8.0,2.0
0.166,0.21922931959346662,7.452193805535614,0.0007553636019415576,0.0014828830995338106,0.000727519497592253,3.444560829301142,0.665,0.828,0.5,8.0,2.0
0.167,0.22067830533248117,7.462504628924033,0.0007547927718758834,0.0014814280104438191,0.0007266352385679357,3.4461788448945225,0.665,0.828,0.5,8.0,2.0
0.168,0.2221290315953243,7.472828626258682,0.0007542215894672485,0.0014799727136093697,0.0007257511241421212,3.4477991511761577,0.665,0.828,0.5,8.0,2.0
0.169,0.22358150256846487,7.483165825199036,0.000753650054518727,0.001478517209026817,0.00072486715450809,3.449421753619741,0.665,0.828,0.5,8.0,2.0
0.17,0.22503572245349457,7.493516253487436,0.0007530781668332883,0.001477061496692833,0.0007239833298595446,3.4510466577174057,0.665,0.828,0.5,8.0,2.0
0.171,0.22649169546720063,7.503879938949471,0.0007525059262137946,0.0014756055766043969,0.0007230996503906023,3.4526738689798244,0.665,0.828,0.5,8.0,2.0
0.17200000000000001,0.2279494258416394,7.514256909494253,0.0007519333324630035,0.0014741494487588063,0.0007222161162958028,3.4543033929362754,0.665,0.828,0.5,8.0,2.0
0.17300000000000001,0.2294089178242099,7.524647193114782,0.0007513603853835656,0.0014726931131536696,0.0007213327277701039,3.455935235134737,0.665,0.828,0.5,8.0,2.0
