alpha,t,c_out,mu,nu,xi,Q,p_end,k_alpha,s,f_A,f_B,drop
0.011,0.013347712922010794,36.36064847621834,7.106213962373756e-05,0.00011211654637393711,4.105440675019955e-05,3.239598515379933,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.012,0.014568494298580434,36.432979876298155,7.071931910744759e-05,0.0001115648341062111,4.08455149987635e-05,3.2428561348927154,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.013000000000000001,0.01579051190966664,36.50542393282946,7.037726896037217e-05,0.00011101443909104516,4.063717013067299e-05,3.2461229869189414,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.014,0.017013768261574202,36.57798091531729,7.00359900223271e-05,0.0001104653623381192,4.0429372315792104e-05,3.2493991166253653,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.015,0.018238265868237437,36.65065109416223,6.969548313208546e-05,0.00010991760485483332,4.022212172274786e-05,3.252684569497107,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.016,0.019464007251251227,36.723434740663336,6.935574912736588e-05,0.00010937116764628963,4.001541851892374e-05,3.255979391340519,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.017,0.020690994939902133,36.7963321270228,6.901678884481037e-05,0.00010882605171525745,3.9809262870447074e-05,3.2592836282862305,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.018000000000000002,0.02191923147119975,36.869343526349425,6.867860311996961e-05,0.0001082822580621502,3.960365494218059e-05,3.2625973267921218,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.019,0.023148719389908156,36.94246921266248,6.834119278728531e-05,0.00010773978768499787,3.939859489771256e-05,3.2659205336463737,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.02,0.02437946124857754,37.01570946089569,6.80045586800724e-05,0.00010719864157941903,3.9194082899346626e-05,3.269253295970554,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.021,0.025611459607576034,37.08906454690133,6.766870163049999e-05,0.0001066588207385912,3.899011910809122e-05,3.2725956612227383,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.022,0.026844717035121635,37.1625347474539,6.733362246957538e-05,0.00010612032615322572,3.8786703683650335e-05,3.275947677200653,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.023,0.028079236107314345,37.23612034025425,6.699932202712472e-05,0.0001055831588115375,3.858383678441278e-05,3.27930939204487,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.024,0.02931501940816846,37.30982160393351,6.666580113177561e-05,0.00010504731969921801,3.83815185674424e-05,3.282680854242026,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.025,0.030552069529645003,37.383638818057356,6.633306061093698e-05,0.00010451280979940375,3.817974918846677e-05,3.2860621126281027,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.026000000000000002,0.031790389071684376,37.45757226312952,6.600110129078356e-05,0.00010397963009265202,3.797852880186846e-05,3.289453216391704,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.027,0.0330299806422391,37.53162222059641,6.56699239962342e-05,0.00010344778155690708,3.777785756067288e-05,3.2928542150774214,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.028,0.03427084685730682,37.605788972850846,6.533952955093494e-05,0.00010291726516747377,3.757773561653883e-05,3.2962651585891996,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.029,0.03551299034096341,37.68007280323623,6.500991877723942e-05,0.00010238808189698709,3.737816311974767e-05,3.299686097193755,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.03,0.036756413725396245,37.754473996050756,6.468109249618955e-05,0.00010186023271538191,3.7179140219192354e-05,3.3031170815240487,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.031,0.038001119650937686,37.828992836551315,6.435305152749756e-05,0.00010133371858986522,3.6980667062367666e-05,3.306558162582756,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.032,0.039247110766098735,37.903629610958156,6.402579668952354e-05,0.00010080854048488089,3.678274379535735e-05,3.3100093917458673,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.033,0.04049438972760284,37.97838460645854,6.369932879925909e-05,0.00010028469936208454,3.658537056282545e-05,3.313470820766212,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.034,0.04174295920041986,38.05325811121127,6.337364867230575e-05,9.976219618030987e-05,3.638854750800412e-05,3.316942501777118,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.035,0.04299282185780024,38.128250414350674,6.304875712285632e-05,9.924103189553959e-05,3.6192274772683266e-05,3.3204244872960667,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.036000000000000004,0.04424398038130938,38.2033618059911,6.272465496367344e-05,9.87212074608722e-05,3.599655249719876e-05,3.3239168302284243,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.037,0.04549643746086214,38.27859257723122,6.240134300606963e-05,9.820272382649105e-05,3.580138082042141e-05,3.3274195838711895,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.038,0.046750195794757504,38.353943020158724,6.207882205988472e-05,9.768558193962898e-05,3.560675987974426e-05,3.3309328019168367,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.039,0.04800525808971351,38.42941342785207,6.175709293347786e-05,9.716978274455688e-05,3.541268981107902e-05,3.3344565384569917,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.04,0.049261627060902285,38.505004094389356,6.14361564336846e-05,9.665532718251567e-05,3.521917074883108e-05,3.3379908479866285,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.041,0.05051930543198529,38.580715314849016,6.111601336581422e-05,9.614221619171335e-05,3.502620282589913e-05,3.3415357854077663,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.042,0.05177829593514876,38.656547385315754,6.0796664533621035e-05,9.563045070727999e-05,3.483378617365895e-05,3.3450914060335584,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.043000000000000003,0.05303860131113929,38.73250060288452,6.0478110739285105e-05,9.512003166123819e-05,3.4641920921953085e-05,3.3486577655923098,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.044,0.05430022430929967,38.808575265665226,6.016035278338974e-05,9.461095998246782e-05,3.445060719907808e-05,3.3522349202315884,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.045,0.055563167687604845,38.88477167278694,5.984339146490119e-05,9.410323659667508e-05,3.425984513177389e-05,3.355822926522328,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.046,0.056827434212698105,38.96109012440238,5.9527227581146786e-05,9.359686242635836e-05,3.406963484521157e-05,3.3594218414630377,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.047,0.058093026659927424,39.03753092169285,5.921186192779105e-05,9.309183839077146e-05,3.387997646298041e-05,3.363031722484054,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.048,0.059359947813382045,39.11409436687233,5.889729529881571e-05,9.258816540589262e-05,3.3690870107076915e-05,3.366652627451814,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.049,0.06062820046592922,39.190780763192116,5.8583528486496954e-05,9.208584438438946e-05,3.3502315897892506e-05,3.3702846146732086,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.05,0.06189778741925113,39.26759041494564,5.827056228138218e-05,9.158487623558303e-05,3.331431395420085e-05,3.373927742899982,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.051000000000000004,0.06316871148388205,39.344523627472775,5.7958397472268284e-05,9.108526186541436e-05,3.312686439314608e-05,3.3775820713331837,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.052000000000000005,0.06444097547924565,39.421580707164786,5.764703484617777e-05,9.058700217640762e-05,3.293996733022985e-05,3.3812476596276833,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.053,0.06571458223369257,39.4987619614687,5.733647518833705e-05,9.009009806763653e-05,3.275362287929948e-05,3.384924567896724,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.054,0.06698953458453807,39.576067698892324,5.702671928215156e-05,8.959455043468607e-05,3.256783115253451e-05,3.388612856716568,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.055,0.06826583537810003,39.65349822900837,5.6717767909185085e-05,8.910036016962088e-05,3.238259226043579e-05,3.392312587131128,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.056,0.06954348746973706,39.731053862460136,5.640962184913208e-05,8.860752816094209e-05,3.2197906311810014e-05,3.3960238206567785,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.057,0.07082249372388676,39.80873491096525,5.610228187979835e-05,8.811605529355817e-05,3.2013773413759814e-05,3.3997466192870793,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.058,0.07210285701410435,39.88654168732108,5.5795748777074256e-05,8.762594244874328e-05,3.183019367166902e-05,3.403481045497679,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.059000000000000004,0.07338458022310138,39.96447450540965,5.549002331491026e-05,8.713719050409979e-05,3.164716718918953e-05,3.4072271622512402,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.06,0.07466766624278459,40.04253368020213,5.5185106265294254e-05,8.66498003335235e-05,3.146469406822924e-05,3.410985033002388,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.061,0.07595211797429506,40.12071952776354,5.4880998398227356e-05,8.616377280716648e-05,3.1282774408939125e-05,3.414754721702763,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.062,0.07723793832804815,40.19903236525822,5.4577700481696976e-05,8.56791087913954e-05,3.110140830969842e-05,3.418536292806156,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.063,0.07852513022377157,40.2774725109547,5.427521328165213e-05,8.519580914875387e-05,3.092059586710174e-05,3.422329811273673,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.064,0.0798136965905473,40.356040284229856,5.397353756198141e-05,8.47138747379287e-05,3.0740337175947285e-05,3.4261353425789434,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.065,0.08110364036684921,40.43473600557479,5.367267408448421e-05,8.42333064137055e-05,3.056063232922129e-05,3.4299529527134602,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.066,0.08239496450058573,40.51355999667729,5.3372623608509995e-05,8.375410502639357e-05,3.0381481417883578e-05,3.4337827081971746,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.067,0.0836876719491378,40.592512580178656,5.3073386892008256e-05,8.32762714235068e-05,3.020288453149855e-05,3.4376246760672884,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.068,0.08498176567940187,40.67159407961116,5.2774964691774834e-05,8.27998064501585e-05,3.0024841758383668e-05,3.441478923879168,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.069,0.08627724866782853,40.7508048206382,5.2477357758138875e-05,8.23247109405683e-05,2.984735318242943e-05,3.445345519794952,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.07,0.08757412390046575,40.83014512906601,5.2180566843490764e-05,8.185098573169997e-05,2.9670418888209207e-05,3.4492245324552946,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.07100000000000001,0.08887239437299797,40.90961533217706,5.188459269654919e-05,8.137863165409606e-05,2.949403895754687e-05,3.4531160310742925,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.07200000000000001,0.09017206309078993,40.98921575840296,5.1589436063763146e-05,8.09076495341216e-05,2.9318213470358455e-05,3.4570200854230007,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.073,0.09147313306892602,41.06894673732983,5.129509768928447e-05,8.04380401939222e-05,2.914294250463773e-05,3.4609367658353096,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.074,0.0927756073322545,41.14880859970338,5.1001578314940703e-05,7.996980445138255e-05,2.8968226136441845e-05,3.464866143213906,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.075,0.09407948891542806,41.228801677434824,5.0708878680205524e-05,7.950294312008093e-05,2.8794064439875408e-05,3.468808289036346,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.076,0.095384780862947,41.30892630360498,5.0416999522175516e-05,7.903745700925417e-05,2.862045748707865e-05,3.4727632753611037,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.077,0.09669148622920168,41.389182812471134,5.0125941575535875e-05,7.857334692374481e-05,2.8447405348208938e-05,3.476731174833861,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.078,0.09799960807851546,41.46957153947118,4.9835705572537624e-05,7.811061366396674e-05,2.8274908091429114e-05,3.4807120606937034,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.079,0.09930914948518782,41.55009282122961,4.954629224296606e-05,7.764925802585669e-05,2.8102965782890628e-05,3.4847060067795463,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.08,0.10062011353353766,41.63074699556306,4.925770231411236e-05,7.718928080083104e-05,2.793157848671868e-05,3.4887130875365617,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.081,0.10193250331794693,41.7115344014853,4.896993651074578e-05,7.67306827757436e-05,2.7760746264997814e-05,3.492733378022704,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.082,0.1032463219429044,41.792455379212775,4.8682995555084916e-05,7.627346473284148e-05,2.759046917775656e-05,3.496766953915332,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.083,0.10456157252304982,41.87351027017068,4.83968801667658e-05,7.581762744971672e-05,2.7420747282950917e-05,3.5008138915179448,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.084,0.10587825818321811,41.95469941699796,4.8111591062814524e-05,7.536317169926442e-05,2.725158063644989e-05,3.5048742677669606,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.085,0.10719638205848402,42.03602316355301,4.782712895761684e-05,7.49100982496367e-05,2.708296929201986e-05,3.5089481602386066,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.08600000000000001,0.10851594729420679,42.11748185491944,4.7543494562887695e-05,7.4458407864196e-05,2.6914913301308306e-05,3.5130356471559194,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.08700000000000001,0.1098369570460753,42.19907583741119,4.7260688587642714e-05,7.400810130147205e-05,2.674741271382934e-05,3.517136807395788,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.088,0.11115941448015328,42.28080545857797,4.697871173816864e-05,7.355917931511695e-05,2.6580467576948303e-05,3.5212517204961107,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.089,0.11248332277292486,42.36267106722089,4.66975647179541e-05,7.311164265379685e-05,2.641407793584275e-05,3.52538046666376,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.09,0.11380868511134035,42.44467301336269,4.641724822779584e-05,7.266549206136401e-05,2.6248243833568167e-05,3.5295231267795018,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.091,0.1151355046928623,42.52681164831272,4.613776296553859e-05,7.222072827644408e-05,2.6082965310905495e-05,3.533679782409543,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.092,0.1164637847255117,42.60908732462009,4.585910962624686e-05,7.177735203271265e-05,2.591824240646579e-05,3.5378505158094917,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.093,0.1177935284279146,42.69150039610429,4.558128890207766e-05,7.133536405869445e-05,2.5754075156616795e-05,3.5420354099337352,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.094,0.11912473902934892,42.77405121785619,4.530430148226685e-05,7.089476507774437e-05,2.5590463595477515e-05,3.546234548442899,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.095,0.12045741976979137,42.85674014624523,4.5028148053092365e-05,7.045555580799112e-05,2.5427407754898753e-05,3.550448015711819,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.096,0.12179157389996492,42.93956753892432,4.4752829297845586e-05,7.001773696229419e-05,2.52649076644486e-05,3.554675896837476,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.097,0.12312720468138633,43.02253375483778,4.447834589679104e-05,6.958130924818221e-05,2.510296335139117e-05,3.5589182776472503,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.098,0.12446431538641388,43.10563915422655,4.420469852713651e-05,6.91462733678079e-05,2.4941574840671392e-05,3.5631752447070935,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.099,0.12580290929829568,43.18888409828975,4.393188786426493e-05,6.871263001991108e-05,2.4780742155646153e-05,3.567446885306029,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.1,0.12714298971121785,43.2722689505602,4.365991457666528e-05,6.828037989175392e-05,2.4620465315088643e-05,3.5717332875593404,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.101,0.12848455993035326,43.35579407468395,4.338877933408794e-05,6.784952367210275e-05,2.4460744338014808e-05,3.5760345402631426,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.10200000000000001,0.12982762327191041,43.439459836260355,4.311848280076635e-05,6.742006204044302e-05,2.4301579239676667e-05,3.5803507330299422,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.10300000000000001,0.13117218306318265,43.52326660208707,4.284902563818041e-05,6.699199567138007e-05,2.414297003319966e-05,3.584681956244778,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.10400000000000001,0.13251824264259765,43.60721474029348,4.258040850455442e-05,6.656532523384269e-05,2.398491672928827e-05,3.589028301082987,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.105,0.13386580535976694,43.69130462034651,4.231263205482358e-05,6.614005139103268e-05,2.3827419336209102e-05,3.5933898595192435,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.106,0.13521487457553624,43.77553661305725,4.20456969405975e-05,6.571617480036967e-05,2.3670477859772174e-05,3.597766724336772,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.107,0.13656545366203557,43.85991109058641,4.177960381012765e-05,6.529369611344206e-05,2.351409230331441e-05,3.6021589891366355,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.108,0.13791754600272976,43.94442842645197,4.151435330826675e-05,6.487261597594545e-05,2.3358262667678693e-05,3.6065667483472805,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.109,0.13927115499246948,44.02908899553442,4.124994607643696e-05,6.44529350276348e-05,2.3202988951197835e-05,3.6109900972340614,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.11,0.14062628403754224,44.113893174083955,4.098638275259023e-05,6.403465390226464e-05,2.304827114967441e-05,3.615429131909027,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.111,0.1419829365557239,44.198841339726265,4.0723663971174235e-05,6.361777322753756e-05,2.289410925636333e-05,3.619883949340768,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.112,0.14334111597633034,44.28393387146955,4.0461790363093384e-05,6.320229362504551e-05,2.2740503261952127e-05,3.624354647364458,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.113,0.14470082574026957,44.36917114971093,4.0200762555671915e-05,6.278821571021404e-05,2.258745315454212e-05,3.6288413246920226,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.114,0.14606206930009388,44.454553556242445,3.994058117261821e-05,6.237554009224869e-05,2.2434958919630477e-05,3.6333440809224165,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.115,0.1474248501200526,44.540081474258784,3.9681246833982854e-05,6.196426737407166e-05,2.2283020540088805e-05,3.6378630165521595,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.116,0.14878917167614486,44.6257552883631,3.94227601561235e-05,6.155439815226893e-05,2.2131637996145425e-05,3.642398232985901,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.117,0.15015503745617287,44.71157538457341,3.9165121751666964e-05,6.114593301703341e-05,2.1980811265366445e-05,3.6469498325471728,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.11800000000000001,0.15152245095979539,44.79754215033031,3.890833222946704e-05,6.073887255210108e-05,2.183054032263404e-05,3.651517918489399,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.11900000000000001,0.15289141569858153,44.883655974503,3.8652392194567995e-05,6.033321733469632e-05,2.1680825140128326e-05,3.656102595006923,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.12,0.15426193519606493,44.96991724739615,3.8397302248164544e-05,5.992896793547175e-05,2.1531665687307206e-05,3.6607039672462833,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.121,0.15563401298779805,45.05632636075721,3.814306298756051e-05,5.952612491844586e-05,2.138306193088535e-05,3.6653221413176644,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.122,0.15700765262140692,45.14288370778252,3.788967500613143e-05,5.9124688840946955e-05,2.1235013834815525e-05,3.669957224306447,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.123,0.1583828576566463,45.229589683124765,3.763713889328194e-05,5.872466025354926e-05,2.108752136026732e-05,3.6746093242849907,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.124,0.1597596316654549,45.31644468290024,3.738545523440436e-05,5.8326039700010305e-05,2.0940584465605944e-05,3.679278550324623,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.125,0.16113797823201106,45.40344910469473,3.713462461084073e-05,5.79288277172144e-05,2.079420310637367e-05,3.683965012507676,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.126,0.16251790095278879,45.49060334757157,3.688464759983857e-05,5.7533024835105936e-05,2.0648377235267366e-05,3.6886688219398494,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.127,0.16389940343661408,45.57790781207856,3.6635524774509076e-05,5.713863157662673e-05,2.0503106802117656e-05,3.6933900907627057,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.128,0.16528248930472145,45.66536290025473,3.63872567037864e-05,5.674564845765489e-05,2.035839175386849e-05,3.698128932166324,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.129,0.16666716219081096,45.752969015637554,3.613984395238506e-05,5.6354075986941135e-05,2.0214232034556072e-05,3.7028854604021584,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.13,0.1680534257411055,45.84072656327042,3.589328708075602e-05,5.596391466604277e-05,2.0070627585286747e-05,3.707659790796136,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.131,0.1694412836144083,45.92863594971024,3.564758664504257e-05,5.557516498925747e-05,1.99275783442149e-05,3.712452039761953,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.132,0.17083073948216107,46.016697583033206,3.540274319704136e-05,5.518782744356535e-05,1.978508424652399e-05,3.7172623248144294,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.133,0.1722217970285021,46.104911872844085,3.5158757284152756e-05,5.4801902508554096e-05,1.964314522440134e-05,3.7220907645833194,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.134,0.1736144599503249,46.193279230282364,3.4915629449339975e-05,5.4417390656358124e-05,1.950176120701815e-05,3.7269374788271175,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.135,0.17500873195733715,46.28180006803014,3.4673360231083446e-05,5.4034292351590024e-05,1.9360932120506578e-05,3.731802588447195,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.136,0.17640461677212013,46.37047480031883,3.44319501633378e-05,5.365260805127658e-05,1.9220657887938777e-05,3.7366862155020604,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.137,0.17780211813018812,46.45930384293837,3.419139977548152e-05,5.327233820478293e-05,1.908093842930141e-05,3.741588483222023,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.138,0.1792012397800485,46.54828761324267,3.395170959227766e-05,5.289348325375432e-05,1.894177366147666e-05,3.7465095160238153,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.139,0.18060198548326228,46.637426530158734,3.3712880133823005e-05,5.251604363203991e-05,1.8803163498216908e-05,3.751449439525687,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.14,0.1820043590145043,46.72672101419391,3.347491191550303e-05,5.214001976562525e-05,1.8665107850122223e-05,3.756408380562633,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.14100000000000001,0.18340836416162462,46.816171487443285,3.3237805447945645e-05,5.176541207256359e-05,1.8527606624617943e-05,3.7613864672018247,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.14200000000000002,0.18481400472570994,46.9057783735973,3.300156123697447e-05,5.139222096290585e-05,1.839065972593138e-05,3.766383828758335,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.14300000000000002,0.18622128452114514,46.99554209795053,3.276617978355833e-05,5.102044683862523e-05,1.82542670550669e-05,3.771400595811157,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.14400000000000002,0.18763020737567546,47.08546308740828,3.2531661583766805e-05,5.065009009355091e-05,1.8118428509784105e-05,3.776436900219353,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.145,0.18904077713046896,47.17554177049538,3.229800712871916e-05,5.0281151113291756e-05,1.7983143984572597e-05,3.7814928751385906,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.146,0.1904529976401795,47.26577857736352,3.2065216904537204e-05,4.9913630275166234e-05,1.784841337062903e-05,3.786568655037828,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.147,0.1918668727730097,47.356173939799554,3.183329139229534e-05,4.954752794812762e-05,1.7714236555832275e-05,3.7916643757163646,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
0.148,0.19328240641077465,47.446728291233384,3.160223106797103e-05,4.918284449269038e-05,1.758061342471935e-05,3.796780174321101,0.6773912503432443,0.828677349,0.7,8.0,2.0,2
