alpha,t,c_out,mu,nu,xi,Q,p_end,k_alpha,s,f_A,f_B,drop
0.371,0.5594747133382748,72.67075567457204,1.690184410268096e-06,2.5677054927118694e-06,8.775210824437734e-07,6.057092808379304,0.6773499914141142,0.828677349,0.7,8.0,2.0,3
0.372,0.5613947492052644,72.81219049971186,1.6471395118211097e-06,2.5020257650527753e-06,8.548862532316657e-07,6.079241691359741,0.6773499914141142,0.828677349,0.7,8.0,2.0,3
0.373,0.5633178448916628,72.95394687031093,1.6047710673984126e-06,2.4373883115891125e-06,8.326172441906999e-07,6.101662802130411,0.6773499914141142,0.828677349,0.7,8.0,2.0,3
0.374,0.5652440101654552,73.09602595054673,1.5630757045429541e-06,2.3737876671825207e-06,8.107119626395665e-07,6.124362153232976,0.6773499914141142,0.828677349,0.7,8.0,2.0,3
0.375,0.5671732548414757,73.23842891124642,1.5220500107762281e-06,2.3112183079790575e-06,7.891682972028293e-07,6.147345950112381,0.6773499914141142,0.828677349,0.7,8.0,2.0,3
0.376,0.5691055887817074,73.38115692812366,1.4816905337749994e-06,2.24967465171772e-06,7.679841179427208e-07,6.170620598927481,0.6773499914141142,0.828677349,0.7,8.0,2.0,3
0.377,0.5710410218955845,73.52421118360235,1.441993780474487e-06,2.189151056401869e-06,7.47157275927382e-07,6.1941927154181196,0.6773499914141142,0.828677349,0.7,8.0,2.0,3
0.378,0.5729795641402979,73.66759286596167,1.4029562169671076e-06,2.1296418201846388e-06,7.266856032175311e-07,6.218069133753987,0.6773499914141142,0.828677349,0.7,8.0,2.0,3
0.379,0.5749212255211024,73.81130316956275,1.3645742680753515e-06,2.0711411807577373e-06,7.065669126823858e-07,6.242256916055339,0.6773499914141142,0.828677349,0.7,8.0,2.0,3
0.38,0.5768660160916258,73.95534329489254,1.3268443169758448e-06,2.01364331481881e-06,6.867989978429653e-07,6.2667633623939425,0.6773499914141142,0.828677349,0.7,8.0,2.0,3
0.381,0.5788139459541821,74.099714448605,1.2897627048206988e-06,1.9571423375351393e-06,6.673796327144405e-07,6.2915960213391955,0.6773499914141142,0.828677349,0.7,8.0,2.0,3
0.382,0.5807650252600862,74.24441784357816,1.2533257303512945e-06,1.901632301996287e-06,6.483065716449925e-07,6.316762701088539,0.6773499914141142,0.828677349,0.7,8.0,2.0,3
0.383,0.5827192642099709,74.38945469840229,1.217529649651118e-06,1.8471071988790346e-06,6.295775492279167e-07,6.3422714811087575,0.6773499914141142,0.828677349,0.7,8.0,2.0,3
0.384,0.5846766730541072,74.5348262390624,1.1823706753406643e-06,1.7935609552629038e-06,6.111902799222395e-07,6.368130724857643,0.6773499914141142,0.828677349,0.7,8.0,2.0,3
0.385,0.5866372620927269,74.68053369698765,1.1478449766902149e-06,1.740987434844417e-06,5.931424581542021e-07,6.394349092518744,0.6773499914141142,0.828677349,0.7,8.0,2.0,3
0.386,0.588601041676348,74.82657831021959,1.1139486789357586e-06,1.6893804369379334e-06,5.754317580021748e-07,6.420935555084365,0.6773499914141142,0.828677349,0.7,8.0,2.0,3
0.387,0.5905680222061019,74.97296132320221,1.0806778629421321e-06,1.6387336960059554e-06,5.580558330638233e-07,6.447899408982296,0.6773499914141142,0.828677349,0.7,8.0,2.0,3
0.388,0.5925382141340646,75.11968398683544,1.0480285647954847e-06,1.5890408810822652e-06,5.410123162867806e-07,6.475250291615293,0.6773499914141142,0.828677349,0.7,8.0,2.0,3
0.389,0.5945116279635897,75.26674755850873,1.0159967753965462e-06,1.5402955951968114e-06,5.242988198002651e-07,6.502998197819945,0.6773499914141142,0.828677349,0.7,8.0,2.0,3
0.39,0.5964882742496442,75.41415330215344,9.845784400457347e-07,1.4924913747886783e-06,5.079129347429436e-07,6.531153497318428,0.6773499914141142,0.828677349,0.7,8.0,2.0,3
0.391,0.5984681635991478,75.5619024882809,9.537694580275642e-07,1.4456216891185238e-06,4.918522310909596e-07,6.559726953228045,0.6773499914141142,0.828677349,0.7,8.0,2.0,3
0.392,0.6004513066713135,75.70999639403388,9.235656821881247e-07,1.3996799396709965e-06,4.761142574828718e-07,6.588729741711656,0.6773499914141142,0.828677349,0.7,8.0,2.0,3
0.393,0.6024377141779929,75.85843630320484,8.939629185154906e-07,1.354659459562142e-06,4.6069654104665144e-07,6.618173472843,0.6773499914141142,0.828677349,0.7,8.0,2.0,3
0.394,0.6044273968840225,76.00722350633313,8.64956925699722e-07,1.3105535129163068e-06,4.4559658721658487e-07,6.648070212802447,0.6773499914141142,0.828677349,0.7,8.0,2.0,3
0.395,0.6064203656075745,76.15635930070484,8.365434147089621e-07,1.267355294268069e-06,4.308118795591068e-07,6.6784325074647235,0.6773499914141142,0.828677349,0.7,8.0,2.0,3
0.396,0.6084166312205092,76.30584499041053,8.08718048349208e-07,1.2250579279398844e-06,4.163398795906764e-07,6.709273407519848,0.6773499914141142,0.828677349,0.7,8.0,2.0,3
0.397,0.6104162046487307,76.45568188640189,7.814764408204501e-07,1.1836544674147714e-06,4.0217802659432125e-07,6.740606495232658,0.6773499914141142,0.828677349,0.7,8.0,2.0,3
0.398,0.6124190968725465,76.60587130644794,7.548141572867342e-07,1.1431378947307065e-06,3.883237374439723e-07,6.772445912946953,0.6773499914141142,0.828677349,0.7,8.0,2.0,3
0.399,0.6144253189270285,76.75641457557474,7.287267133552757e-07,1.1035011197373882e-06,3.7477440638211245e-07,6.804806393607617,0.6773499914141142,0.828677349,0.7,8.0,2.0,3
0.4,0.616434881902378,76.90731302535511,7.032095747570347e-07,1.0647369796597005e-06,3.615274049026658e-07,6.837703293080674,0.6773499914141142,0.828677349,0.7,8.0,2.0,3
0.401,0.6184477969442939,77.05856799468819,6.782581567562027e-07,1.0268382382498176e-06,3.485800814936149e-07,6.871152625043293,0.6773499914141142,0.828677349,0.7,8.0,2.0,3
0.402,0.6204640752543429,77.21018082953867,6.538678237422252e-07,9.897975852172748e-07,3.3592976147504964e-07,6.905171098049,0.6773499914141142,0.828677349,0.7,8.0,2.0,3
0.403,0.6224837280903343,77.36215288287059,6.300338887787847e-07,9.536076355941972e-07,3.235737468154126e-07,6.939776155249215,0.6773499914141142,0.828677349,0.7,8.0,2.0,3
0.404,0.6245067667666965,77.51448551504214,6.067516130746388e-07,9.18260928982461e-07,3.115093159078222e-07,6.974986017063164,0.6773499914141142,0.828677349,0.7,8.0,2.0,3
0.405,0.6265332026548578,77.6671800935115,5.840162055613506e-07,8.837499289637805e-07,2.997337234024299e-07,7.010819726760747,0.6773499914141142,0.828677349,0.7,8.0,2.0,3
0.406,0.6285630471836297,77.82023799306222,5.618228223823915e-07,8.500670223758188e-07,2.882441999934273e-07,7.047297199518762,0.6773499914141142,0.828677349,0.7,8.0,2.0,3
